time_ms,physics_real_d,detector_neg_template,velocity_scan,glrt_stat
-6.14,-1.111165067854834e-05,0.0001116688159801482,,
-6.135,2.1610283722887206e-07,-5.069153636759492e-06,,
-6.13,4.921930762255231e-06,-0.00011816943598837949,,
-6.125,5.044543352430551e-06,-0.00014779917540144223,,
-6.12,2.038231444759711e-06,-7.324002897487255e-05,,
-6.115,-1.2412129242795873e-06,5.282830088628946e-05,,
-6.110000000000001,-2.291400242681547e-06,0.00014171625032195764,,
-6.105,-8.297163126002416e-07,0.00013113311309579263,,
-6.1000000000000005,4.719256694631529e-07,2.8691557313627763e-05,,
-6.095,-7.263126576673419e-06,-9.377068487693635e-05,,
-6.09,2.7546840071814328e-05,-0.00015068746961853293,,
-6.085,7.004829195466192e-06,-0.00010250144567663763,,
-6.08,-7.797731832817896e-07,1.702730466079158e-05,,
-6.075,-4.455649882874902e-06,0.00012466289361027954,,
-6.07,-4.076198508480522e-06,0.0001457199301059933,,
-6.065,-1.3465534678887076e-06,6.577987674251326e-05,,
-6.0600000000000005,8.948918153258072e-07,-5.963871213671922e-05,,
-6.055000000000001,6.457683521619266e-07,-0.00014379438946518394,,
-6.05,-1.609236855365884e-06,-0.00012871888505775958,,
-6.045,-1.6856135501428672e-06,-2.4996329173008623e-05,,
-6.04,-8.525098983588147e-05,9.586594549397863e-05,,
-6.035,-1.3342311836220535e-05,0.00015084797165233096,,
-6.03,-5.374245092606314e-06,0.00010239112333195964,,
-6.025,6.311456542512007e-07,-1.6126536472666886e-05,,
-6.0200000000000005,3.492065194779353e-06,-0.000123565984441914,,
-6.015000000000001,2.9337854995874984e-06,-0.00014663890494009588,,
-6.010000000000001,7.782093443737182e-07,-6.979842632248935e-05,,
-6.005,-2.0840367361929763e-07,5.448282134912891e-05,,
-6.0,1.7548004529751027e-06,0.00014170136836891563,,
-5.995,6.261043801001743e-06,0.0001327908235033036,,
-5.99,1.280564708573179e-05,3.398118417601693e-05,,
-5.984999999999999,1.1008818982552003e-05,-8.775033840761856e-05,,
-5.98,9.141551444191357e-06,-0.00015019860194032927,,
-5.9750000000000005,4.459510235188563e-06,-0.00011140482471391197,,
-5.970000000000001,-1.134934563693875e-07,2.322040437603129e-06,,
-5.965,-2.230388403051564e-06,0.00011443298364698006,,
-5.96,-1.55820298736431e-06,0.0001497410670524296,,
-5.955,1.9074189265493398e-08,8.476221880396553e-05,,
-5.95,-3.887697732518152e-07,-3.685321401149017e-05,,
-5.945,-5.284374686511719e-06,-0.00013380834696978162,,
-5.94,-2.1576923050699577e-05,-0.00014153825453712234,,
-5.9350000000000005,1.199188703874277e-05,-5.508500802924379e-05,,
-5.930000000000001,-4.9751326793488536e-06,6.792038564989937e-05,,
-5.925000000000001,-6.373734651961621e-06,0.00014581303442462424,,
-5.92,-3.6376800780018887e-06,0.00012710335186974064,,
-5.915,-3.843219348237421e-07,2.436385985111328e-05,,
-5.91,9.101271562137511e-07,-9.44072700432963e-05,,
-5.905,-1.277676473452874e-07,-0.00015089570555173,,
-5.8999999999999995,-1.5527851981405796e-06,-0.00010806044435696396,,
-5.8950000000000005,9.232041806434327e-08,5.747581364557454e-06,,
-5.890000000000001,1.1405100753559128e-05,0.00011572762431719785,,
-5.885000000000001,-0.00011101702610802188,0.00014986234075053674,,
-5.88,-7.908859488879934e-06,8.599264099437169e-05,,
-5.875,1.688650289476057e-06,-3.3980397719384285e-05,,
-5.87,3.942178364217049e-06,-0.00013174500088924203,,
-5.865,2.521309697751046e-06,-0.00014373153043264895,,
-5.86,4.165004260575722e-07,-6.233437294131623e-05,,
-5.8549999999999995,5.9524623873548554e-08,5.945227253309364e-05,,
-5.8500000000000005,2.007306812529228e-06,0.00014267583842310743,,
-5.845000000000001,4.4245191568219466e-06,0.00013361093547694674,,
-5.840000000000001,3.0142832786310436e-06,3.830533392173866e-05,,
-5.835,-4.330894643595208e-05,-8.163678749805456e-05,,
-5.83,1.8890913135251156e-05,-0.00014898998370117567,,
-5.825,6.555274785378447e-06,-0.0001206003317548878,,
-5.82,3.922496101372418e-07,-1.4879976195626815e-05,,
-5.8149999999999995,-1.7751672931159743e-06,0.00010031258914175322,,
-5.8100000000000005,-9.921935876025415e-07,0.00015131854345319703,,
-5.805000000000001,4.1897607211450504e-07,0.00010572221953989816,,
-5.800000000000001,-2.8126375607997133e-08,-7.215196554530408e-06,,
-5.795,-3.489593117428023e-06,-0.00011550293572159619,,
-5.79,-9.302083017554474e-06,-0.00015037507488296797,,
-5.785,-1.8223969555076353e-05,-8.987793049246898e-05,,
-5.78,-5.820265986175913e-06,2.7484550001984508e-05,,
-5.775,-8.206801254987168e-06,0.00012741370074009295,,
-5.77,-4.789614530499081e-06,0.0001468928932243785,,
-5.765000000000001,-1.1703516776483611e-06,7.382537101988871e-05,,
-5.760000000000001,3.1926436741247336e-07,-4.5633770361843904e-05,,
-5.755000000000001,-5.977026176592598e-07,-0.00013637543720734628,,
-5.75,-2.189662199306161e-06,-0.00014157884424584097,,
-5.745,-1.7608438976034377e-06,-5.817376083651452e-05,,
-5.74,3.193006736139086e-06,6.153394042119707e-05,,
-5.735,1.779251892126068e-05,0.00014279289240357545,,
-5.7299999999999995,-7.622813432464894e-05,0.00013508224761734386,,
-5.725,-3.303784805880968e-06,4.339068327202978e-05,,
-5.720000000000001,2.7313269235785306e-06,-7.51839108353144e-05,,
-5.715000000000001,2.4483249527493474e-06,-0.0001471035596092314,,
-5.71,5.093177449320703e-07,-0.00012797676041502998,,
-5.705,-2.447448647769813e-07,-2.981719705141439e-05,,
-5.7,1.3157705597073079e-06,8.667424043922215e-05,,
-5.695,4.184206760291291e-06,0.00014974550826173138,,
-5.69,5.685608201404535e-06,0.00012075249304346018,,
-5.685,1.6558845601091355e-06,1.768744758862412e-05,,
-5.68,-6.82359542692825e-05,-9.615475045577932e-05,,
-5.675000000000001,1.5832300136198823e-05,-0.0001511338238047885,,
-5.670000000000001,4.352056173574617e-06,-0.00011381567908904688,,
-5.665,2.5318669555885125e-08,-7.149991957786921e-06,,
-5.66,-3.9353311723402407e-07,0.00010380674564868814,,
-5.655,1.0496492285578594e-06,0.00015164444973484988,,
-5.65,1.8151736030335472e-06,0.00010749341692314135,,
-5.645,1.0920159579346967e-08,-1.711199093331898e-06,,
-5.64,-4.622814747123066e-06,-0.00010982021839216796,,
-5.635000000000001,-1.099240942989661e-05,-0.00015160397730470314,,
-5.630000000000001,-2.2220281699884753e-05,-0.00010204135067869185,,
-5.625,-1.7534075669104814e-06,8.857445515845402e-06,,
-5.62,-5.150025002156305e-06,0.00011437585389440465,,
-5.615,-2.482794975467932e-06,0.0001512838931888051,,
-5.61,-1.3946591326657357e-07,9.7652557162377e-05,,
-5.605,-4.2065516311163316e-08,-1.4278628144083798e-05,,
-5.6,-1.9755083003570956e-06,-0.00011763136293127044,,
-5.595,-4.0316449395137875e-06,-0.00015089790195268085,,
-5.590000000000001,-3.7212650210977484e-06,-9.446629683123693e-05,,
-5.585000000000001,1.0772290253655068e-06,1.7979496790082598e-05,,
-5.58,1.5373743406254978e-05,0.00011971154197647429,,
-5.575,-5.760400520795818e-05,0.0001506011325180484,,
-5.57,-4.738042502539915e-06,9.257563856936126e-05,,
-5.565,4.497691027270417e-07,-1.9969228295721962e-05,,
-5.56,1.6769709092631584e-07,-0.00012070145946363043,,
-5.555,-1.4247378646936736e-06,-0.00015049027552907558,,
-5.55,-1.6979444058273067e-06,-9.20332659393151e-05,,
-5.545000000000001,4.866041993483485e-07,2.0254294547858895e-05,,
-5.54,4.395334204185498e-06,0.00012064225540731815,,
-5.535,7.898147015845408e-06,0.00015060395542630287,,
-5.53,8.389973852717528e-06,9.285501714858219e-05,,
-5.525,-1.5489448270767413e-05,-1.8834632181969828e-05,,
-5.5200000000000005,8.215763647099342e-06,-0.00011952919006219367,,
-5.515,2.602277251164093e-06,-0.00015092290277350228,,
-5.51,-1.0999855676118198e-07,-9.502091207889466e-05,,
-5.505000000000001,9.27002095576291e-08,1.5703094994396164e-05,,
-5.500000000000001,2.1677607068852496e-06,0.00011731176177151143,,
-5.495,3.9828819045303096e-06,0.00015136975338879955,,
-5.49,3.4366344759317033e-06,9.847359343421162e-05,,
-5.485,-5.050702301633578e-07,-1.0848190344957503e-05,,
-5.48,-8.057389416359128e-06,-0.00011389591503827454,,
-5.475,-2.966547490354395e-05,-0.0001518085610412156,,
-5.47,9.899874603290845e-06,-0.00010311427471898056,,
-5.465,-2.395793949314451e-07,4.2601255061370636e-06,,
-5.460000000000001,1.2171647567022427e-07,0.00010914855971826236,,
-5.455,1.8773866706803222e-06,0.00015204437202953134,,
-5.45,2.200405014965708e-06,0.00010879646568204649,,
-5.445,1.488115968786153e-07,4.059807584952377e-06,,
-5.44,-3.407549674601276e-06,-0.00010290480339740244,,
-5.4350000000000005,-6.403338519703353e-06,-0.00015182347389479435,,
-5.43,-6.6238652410169e-06,-0.00011531795513563272,,
-5.425,-1.3436380486347556e-06,-1.4086527194738789e-05,,
-5.42,-2.0451034274238058e-05,9.497844109801238e-05,,
-5.415000000000001,-3.075690757504735e-06,0.00015083519343332588,,
-5.41,5.019481902399186e-07,0.00012241178710485252,,
-5.405,4.4624678972254183e-07,2.575527653075303e-05,,
-5.4,-1.7439754796042467e-06,-8.517632432328634e-05,,
-5.3950000000000005,-3.961641450478923e-06,-0.00014871636991140624,,
-5.39,-4.19116309367067e-06,-0.00012973727790165212,,
-5.385,-1.5057003668206594e-06,-3.894292219926964e-05,,
-5.38,3.639580449490084e-06,7.331721390407149e-05,,
-5.375,1.0832793416074635e-05,0.00014505984579707103,,
-5.370000000000001,0.0001306700817627786,0.00013687248742361342,,
-5.365,-1.0060834494402415e-06,5.344714715465306e-05,,
-5.36,-2.1105824837161192e-07,-5.925557090419421e-05,,
-5.355,-2.231231550362797e-06,-0.00013942846352112034,,
-5.3500000000000005,-3.2429486060924158e-06,-0.00014330996137380226,,
-5.345,-1.9093784007348615e-06,-6.896473315438094e-05,,
-5.34,1.3374169882236644e-06,4.291041556819068e-05,,
-5.335,4.7694522717098805e-06,0.00013137608133567945,,
-5.330000000000001,6.356266675297885e-06,0.00014845796580686456,,
-5.325,4.688742424285252e-06,8.507074893826694e-05,,
-5.32,-3.7237462582314716e-06,-2.4298844989916952e-05,,
-5.315,3.947435738498451e-06,-0.00012047695745062982,,
-5.3100000000000005,-1.3078725973861126e-06,-0.00015164978003458606,,
-5.305,-1.9771901985201046e-06,-0.00010120119538690516,,
-5.3,2.5964122529460098e-08,3.573013281273919e-06,,
-5.295,2.946362452379221e-06,0.00010636442039900199,,
-5.29,4.730806795453859e-06,0.00015216380819164805,,
-5.285000000000001,3.99147638816937e-06,0.00011664245181876194,,
-5.28,6.806209093710536e-07,1.8941668696711888e-05,,
-5.275,-4.094102671257879e-06,-8.877896191455114e-05,,
-5.2700000000000005,-1.0262416723487035e-05,-0.00014925719369909623,,
-5.265000000000001,6.52190861975509e-06,-0.0001305316191905009,,
-5.26,-7.254512940869469e-07,-4.2710639448135456e-05,,
-5.255,1.4012889814075533e-06,6.762468323787548e-05,,
-5.25,3.7171642199678098e-06,0.00014221512937462422,,
-5.245,4.1167574312028495e-06,0.00014187241531433246,,
-5.24,2.0817088816561547e-06,6.696156294249862e-05,,
-5.235,-1.4233717797526028e-06,-4.3031354624251285e-05,,
-5.23,-4.558127910733258e-06,-0.00013041699171618135,,
-5.2250000000000005,-5.618811194735769e-06,-0.00014957143821468257,,
-5.22,-3.882965137372819e-06,-9.066937877637335e-05,,
-5.215,1.5286354634522597e-05,1.541722896271484e-05,,
-5.21,2.017076033049301e-06,0.00011341864557945283,,
-5.205,4.019627977588653e-06,0.00015249912164232886,,
-5.200000000000001,3.293250052441226e-06,0.00011256262396336687,,
-5.195,4.6984579069960667e-07,1.445470293318386e-05,,
-5.19,-2.821637603190502e-06,-9.104766946239943e-05,,
-5.1850000000000005,-4.7368770341330196e-06,-0.00014957827976654672,,
-5.180000000000001,-4.182987866394281e-06,-0.0001311592231511559,,
-5.175,-1.3895149331565508e-06,-4.543687018319868e-05,,
-5.17,2.228999836687648e-06,6.350484781599768e-05,,
-5.165,4.956163764670825e-06,0.000139900509863971,,
-5.16,4.757094492882861e-06,0.0001448395114923455,,
-5.155,2.5634873068378033e-06,7.598577018834882e-05,,
-5.15,-9.440375473434756e-07,-3.146123555838714e-05,,
-5.1450000000000005,-3.895256893559604e-06,-0.00012286670884978804,,
-5.140000000000001,-4.781127904483797e-06,-0.00015196230126531159,,
-5.135,-3.2027326228356656e-06,-0.00010419250165912781,,
-5.13,-7.215123542911107e-08,-3.864178131433872e-06,,
-5.125,2.856394590009298e-06,9.834255333918902e-05,,
-5.12,3.840755635901439e-06,0.0001510258661394103,,
-5.115,1.4984836291077078e-06,0.00012786824514150416,,
-5.11,3.413796584051805e-06,4.066500999122401e-05,,
-5.105,-2.589723469108209e-06,-6.681327136480762e-05,,
-5.1000000000000005,-5.085590132576644e-06,-0.00014086947828964092,,
-5.095000000000001,-4.922930206045251e-06,-0.00014469494697510712,,
-5.09,-2.465220414144775e-06,-7.65674247601599e-05,,
-5.085,9.155022444193801e-07,2.9515074095913278e-05,,
-5.08,3.449290586860457e-06,0.000120902586001997,,
-5.075,3.872917447570564e-06,0.00015244540867550145,,
-5.07,2.132473241199879e-06,0.00010873038958569329,,
-5.065,-1.8589864529835428e-07,1.1485619224059846e-05,,
-5.0600000000000005,-9.054352438074834e-05,-9.133835781592617e-05,,
-5.055000000000001,-8.156412565417731e-06,-0.0001492671847714451,,
-5.05,-5.6512959799593516e-06,-0.00013404281612317448,,
-5.045,-1.9817412480953883e-06,-5.3297874786762005e-05,,
-5.04,1.7685638306419842e-06,5.339732738210067e-05,,
-5.035,4.055058171645247e-06,0.00013401121142514897,,
-5.03,4.032929492127563e-06,0.000149424560579829,,
-5.025,2.0773438793432953e-06,9.232895843972041e-05,,
-5.0200000000000005,-2.718639733008449e-07,-9.437248443338391e-06,,
-5.015000000000001,-4.978312869308815e-07,-0.00010656987363823241,,
-5.010000000000001,1.4383122920600532e-05,-0.00015222268823176737,,
-5.005,-1.0339352741013415e-05,-0.0001245489248497381,,
-5.0,-1.9241631902773116e-06,-3.704019250499514e-05,,
-4.995,2.7022619705931664e-06,6.817239294432604e-05,,
-4.99,4.8625383393093075e-06,0.00014067322708857826,,
-4.984999999999999,4.410043731348037e-06,0.00014590623252069832,,
-4.98,2.0921936883968676e-06,8.15531077186103e-05,,
-4.9750000000000005,-5.275826759597372e-07,-2.1571425568592153e-05,,
-4.970000000000001,-1.7205242718498527e-06,-0.00011437372652337302,,
-4.965,-2.1288356262782039e-07,-0.00015287862119590744,,
-4.96,6.0836508724222675e-06,-0.00011900797393547904,,
-4.955,-4.869752500114532e-06,-2.8951760699309395e-05,,
-4.95,4.473990736649614e-06,7.468715126594801e-05,,
-4.945,6.3669066208046075e-06,0.00014311049224286895,,
-4.9399999999999995,5.256770366193239e-06,0.00014428120227045718,,
-4.9350000000000005,2.3641618773493637e-06,7.782994487189064e-05,,
-4.930000000000001,-6.815308830020139e-07,-2.4978884079297522e-05,,
-4.925000000000001,-2.349795880930162e-06,-0.00011605075712684359,,
-4.92,-1.917969111486477e-06,-0.00015298200300835368,,
-4.915,7.651834775711382e-08,-0.00011874308925984364,,
-4.91,1.278268202253803e-06,-2.9416612570987595e-05,,
-4.905,6.916728917092127e-05,7.347051587410045e-05,,
-4.8999999999999995,1.1283061794319951e-05,0.0001423143458520586,,
-4.8950000000000005,7.37545639145979e-06,0.00014544053358867657,,
-4.890000000000001,3.170287841178349e-06,8.158672206438536e-05,,
-4.885000000000001,-6.45887930818917e-07,-1.9717911290026375e-05,,
-4.88,-2.8401332908869184e-06,-0.00011190222062479328,,
-4.875,-2.8699622953668256e-06,-0.00015278777235067228,,
-4.87,-1.3145678042365369e-06,-0.00012383259213392443,,
-4.865,1.4916086513216806e-07,-3.843026387260213e-05,,
-4.86,-1.5734815221063314e-06,6.439797531086874e-05,,
-4.8549999999999995,-3.2941890617164675e-05,0.00013789852420640023,,
-4.8500000000000005,1.7046588189204088e-05,0.00014883222700616303,,
-4.845000000000001,5.492006432095965e-06,9.242324182514436e-05,,
-4.840000000000001,-2.456037621324409e-07,-5.6742680400952e-06,,
-4.835,-3.3026649882533575e-06,-0.00010114049109511081,,
-4.83,-3.7790800641987144e-06,-0.00015104804015966109,,
-4.825,-2.350977385726365e-06,-0.00013312130548669786,,
-4.82,-4.6938621018510747e-07,-5.557695247435953e-05,,
-4.8149999999999995,3.832992154617926e-08,4.6754186677627695e-05,,
-4.81,-2.8694913076147318e-06,0.0001281470921939269,,
-4.805000000000001,-1.6837773804286192e-05,0.00015241720167177277,,
-4.800000000000001,2.2155897772268294e-05,0.00010893698613022434,,
-4.795,1.2671330835830852e-06,1.7177200709024577e-05,,
-4.79,-3.820896282763702e-06,-8.211468859584918e-05,,
-4.785,-4.932234075019988e-06,-0.00014505835381363152,,
-4.78,-3.5963559293094403e-06,-0.00014400690193812482,,
-4.775,-1.3190124759370794e-06,-7.960084528984287e-05,,
-4.77,2.564835479324593e-07,1.97049887927562e-05,,
-4.765000000000001,-1.4216935124535197e-07,0.00011029939245903716,,
-4.760000000000001,-3.0895963471162655e-06,0.00015258997444119019,,
-4.755000000000001,-9.45674107475081e-06,0.00012825550215891395,,
-4.75,3.9814203862641824e-05,4.808090324183928e-05,,
-4.745,-4.818189022447693e-06,-5.292928748239956e-05,,
-4.74,-6.848013157881888e-06,-0.000130901235973025,,
-4.735,-5.466832315501764e-06,-0.0001521462185944312,,
-4.7299999999999995,-2.70626712541203e-06,-0.00010764571240684383,,
-4.725,-2.1659473669411654e-07,-1.6770689403034246e-05,,
-4.720000000000001,7.318329122759552e-07,8.124827654205386e-05,,
-4.715000000000001,-3.026182314915434e-07,0.00014430340506887908,,
-4.71,-2.714743302001147e-06,0.00014547404317491694,,
-4.705,-4.793525620801424e-06,8.443485183962739e-05,,
-4.7,3.914380793500933e-06,-1.2588792097926445e-05,,
-4.695,-1.3377071659706012e-05,-0.0001041738175178313,,
-4.69,-9.152618100305417e-06,-0.00015141092289232407,,
-4.685,-5.179173942552009e-06,-0.00013439119355963884,,
-4.68,-1.5327151955097528e-06,-6.050176057964681e-05,,
-4.675000000000001,7.113727990213848e-07,3.888414263999356e-05,,
-4.670000000000001,9.718394549303403e-07,0.00012179943309267178,,
-4.665,-4.053939422882663e-07,0.00015341192981395622,,
-4.66,-2.115292380096918e-06,0.00012059792115205102,,
-4.655,-1.8055299843776838e-06,3.728900220871475e-05,,
-4.65,9.71605673041765e-06,-6.15414615980139e-05,,
-4.645,-2.9332542333481292e-05,-0.0001346171069977437,,
-4.64,-1.0980874441601561e-05,-0.00015158843385942788,,
-4.635,-4.436410377576218e-06,-0.00010556627530280953,,
-4.630000000000001,-3.703728155370723e-07,-1.581365129585941e-05,,
-4.625000000000001,1.3909052921777687e-06,8.0408405142837e-05,,
-4.62,1.0496412264602827e-06,0.0001433528282337618,,
-4.615,-4.523211626529305e-07,0.0001471817141729702,,
-4.61,-1.5208081056132832e-06,9.049248155376197e-05,,
-4.605,1.1157819385111555e-08,-3.2791188484782135e-06,,
-4.6,9.747682783615567e-06,-9.563083732273317e-05,,
-4.595,-0.00010800439391433104,-0.00014883310464232385,,
-4.590000000000001,-1.2932628682986395e-05,-0.00014130806319602823,,
-4.585000000000001,-3.5646570012287393e-06,-7.62950382597468e-05,,
-4.58,6.297299592643065e-07,1.9641069997158776e-05,,
-4.575,1.8478271427274547e-06,0.00010753958724382861,,
-4.57,1.0413054666191502e-06,0.00015188566888162247,,
-4.565,-4.6358605070748184e-07,0.00013491550184398677,,
-4.56,-1.045239783797394e-06,6.364191696129026e-05,,
-4.555,1.0200144408337102e-06,-3.3140352128599626e-05,,
-4.55,8.839776875359488e-06,-0.00011655534365940247,,
-4.545000000000001,8.389439023409507e-05,-0.00015327178565294438,,
-4.540000000000001,-1.6230530620471677e-05,-0.00012877036916737747,,
-4.535,-2.8191494811613065e-06,-5.299294207788021e-05,,
-4.53,1.4164055001618156e-06,4.378572246810696e-05,,
-4.525,2.144947437521047e-06,0.00012311421874203362,,
-4.5200000000000005,1.0039406707279179e-06,0.00015364446512756744,,
-4.515,-4.6236820974657377e-07,0.00012346309777290962,,
-4.51,-7.294444574209381e-07,4.464678692893074e-05,,
-4.505,1.4870185815868514e-06,-5.166137506299648e-05,,
-4.500000000000001,7.77105913390701e-06,-0.00012761299074922085,,
-4.495,3.069304942855127e-05,-0.00015352579976771064,,
-4.49,-2.4603290898871202e-05,-0.00011942404695704193,,
-4.485,-2.4295525287572154e-06,-3.8785245288610884e-05,,
-4.48,1.9821634038294195e-06,5.687496068689422e-05,,
-4.475,2.342883596539668e-06,0.00013037118957538895,,
-4.47,9.723812318103238e-07,0.00015329688473873782,,
-4.465,-4.6719354728834605e-07,0.00011694226002995271,,
-4.460000000000001,-5.779833986476324e-07,3.5510096490334166e-05,,
-4.455000000000001,1.5884265273978354e-06,-5.951932617665479e-05,,
-4.45,6.749838914031481e-06,-0.00013160661442762094,,
-4.445,1.8861358838196985e-05,-0.00015319479698083554,,
-4.44,-6.769561555878642e-05,-0.00011618199867850197,,
-4.4350000000000005,-2.7202252997267096e-06,-3.486983775294992e-05,,
-4.43,2.312010427119066e-06,5.964747656973237e-05,,
-4.425,2.478939499992845e-06,0.00013142117648446273,,
-4.42,9.63259459913169e-07,0.00015331250222709055,,
-4.415000000000001,-4.900321094244129e-07,0.00011719367334174246,,
-4.41,-5.826713904205071e-07,3.687485608269456e-05,,
-4.405,1.4237961120569953e-06,-5.7260007241962615e-05,,
-4.4,5.795148592276639e-06,-0.00012979481719719568,,
-4.3950000000000005,1.3760403948052737e-05,-0.00015359909829389064,,
-4.39,8.284142728380861e-05,-0.00011991729207113824,,
-4.385,-4.423504553840149e-06,-4.1500408420908976e-05,,
-4.38,2.3350290216576853e-06,5.230450162255889e-05,,
-4.375,2.554824977815666e-06,0.00012658642063960088,,
-4.370000000000001,9.786024713672817e-07,0.00015385937649036002,,
-4.365,-5.353221646667633e-07,0.00012417786022610096,,
-4.36,-7.324278625736205e-07,4.867728302911037e-05,,
-4.355,1.0353543290179504e-06,-4.4686890620791206e-05,,
-4.3500000000000005,4.840771619149721e-06,-0.00012154193535448822,,
-4.345,1.0906325146110208e-05,-0.00015375326018170267,,
-4.34,2.8173482727047774e-05,-0.00012967340981292653,,
-4.335,-9.97928466277137e-06,-5.827046171482924e-05,,
-4.33,1.8626779224062109e-06,3.4295282347284804e-05,,
-4.325,2.5249455002504105e-06,0.00011431119859083491,,
-4.32,1.0072941716122176e-06,0.00015279726102674748,,
-4.315,-5.987165727458001e-07,0.0001359576688321637,,
-4.3100000000000005,-1.0112771439737768e-06,7.004673028488141e-05,,
-4.305,4.3210676496054556e-07,-2.10370547406249e-05,,
-4.3,3.781081163690904e-06,-0.0001044760583340817,,
-4.295,8.895996311689319e-06,-0.00015037166247443013,,
-4.29,1.8459588636771407e-05,-0.0001424209241301611,,
-4.285000000000001,-3.649214135735097e-05,-8.363322024535807e-05,,
-4.28,4.7502597805442156e-07,4.889806374386144e-06,,
-4.275,2.280376124911488e-06,9.159311712326682e-05,,
-4.2700000000000005,1.022196982025696e-06,0.00014573861398642178,,
-4.265000000000001,-6.638817259853113e-07,0.0001482744466103186,,
-4.26,-1.3864829081646442e-06,9.847049803221373e-05,,
-4.255,-3.790752099183638e-07,1.403418573212137e-05,,
-4.25,2.5066454292493117e-06,-7.525450515902822e-05,,
-4.245,7.0600993504439655e-06,-0.00013807750261292943,,
-4.24,1.418731583520281e-05,-0.0001525458783416873,,
-4.235,9.19133040959256e-05,-0.00011376615983317468,,
-4.23,-2.780161542962148e-06,-3.5412310851995314e-05,,
-4.2250000000000005,1.6295752793289578e-06,5.516917560633978e-05,,
-4.22,9.752107347221237e-07,0.00012654451371787502,,
-4.215,-6.990928312335559e-07,0.00015409499266850208,,
-4.21,-1.7889448622723887e-06,0.00012845790633581757,,
-4.205,-1.352558772045525e-06,5.863025622995719e-05,,
-4.2,9.510288888374848e-07,-3.1264890340705165e-05,,
-4.195,5.006075852659432e-06,-0.00011036268209603754,,
-4.19,1.1085089428426352e-05,-0.0001516607579508605,,
-4.1850000000000005,2.986323938392008e-05,-0.0001411984928948954,,
-4.180000000000001,-1.0632961841867066e-05,-8.27048510586672e-05,,
-4.175,2.8196252128340357e-07,3.806931692121668e-06,,
-4.17,7.939451192345445e-07,8.894630241185513e-05,,
-4.165,-6.560295616677795e-07,0.00014395090810233305,,
-4.16,-2.093326254232951e-06,0.00015037816598043892,,
-4.155,-2.3552345035614823e-06,0.00010622650703856427,,
-4.15,-8.417824866674953e-07,2.6476608996812376e-05,,
-4.1450000000000005,2.543517153135223e-06,-6.205859099198154e-05,,
-4.140000000000001,7.880010608044956e-06,-0.00012978321787048385,,
-4.135,1.892294317841408e-05,-0.00015420216094790616,,
-4.13,-3.881664454815896e-05,-0.0001273423927475256,,
-4.125,-2.1551952683273074e-06,-5.828122471176244e-05,,
-4.12,3.881984157024434e-07,2.9993382323700604e-05,,
-4.115,-4.789541560070693e-07,0.00010828219365439815,,
-4.11,-2.1138737372663975e-06,0.00015084003594273301,,
-4.105,-3.12748135706235e-06,0.00014380614918995237,,
-4.1000000000000005,-2.6386564757887067e-06,8.965157783329281e-05,,
-4.095000000000001,-2.5685545477887434e-07,6.239731532030093e-06,,
-4.09,4.1485478566184706e-06,-7.912479700085825e-05,,
-4.085,1.2103573392982076e-05,-0.00013865817136985917,,
-4.08,0.00013706298325705672,-0.00015312140648910408,,
-4.075,-6.179076166136997e-06,-0.00011798243469158103,,
-4.069999999999999,-3.184449091123932e-07,-4.4761296773794464e-05,,
-4.065,-1.314574320370074e-07,4.281352276160587e-05,,
-4.0600000000000005,-1.644323618479444e-06,0.00011653474878532553,,
-4.055000000000001,-3.29419454566751e-06,0.00015280178212908078,,
-4.05,-3.972153788771166e-06,0.0001401362210129415,,
-4.045,-2.969807314116783e-06,8.274766059019017e-05,,
-4.04,5.605854102963391e-08,-9.352469417137327e-07,,
-4.035,5.785409548109788e-06,-8.423659705163396e-05,,
-4.03,2.6023660605960205e-05,-0.0001407563393416274,,
-4.025,-1.2600862149104881e-05,-0.00015271595531361388,,
-4.0200000000000005,-1.3132499205536074e-06,-0.00011649580422243848,,
-4.015000000000001,3.5608159704063124e-07,-4.365769822962936e-05,,
-4.010000000000001,-5.696341557956783e-07,4.280966726494752e-05,,
-4.005,-2.485839176239068e-06,0.00011578416591099242,,
-4.0,-4.2148886354576354e-06,0.0001525174152040012,,
-3.995,-4.807465431482359e-06,0.000141688004805286,,
-3.9900000000000007,-3.635336834910495e-06,8.682652686041372e-05,,
-3.985,-2.2494226717557285e-07,5.097456694171367e-06,,
-3.98,8.262001445255235e-06,-7.812430779827344e-05,,
-3.975,-2.5473196895315283e-05,-0.00013715287621687922,,
-3.9700000000000006,-2.361201579964055e-06,-0.00015390170098886558,,
-3.965,8.344389230281552e-07,-0.00012337475727225005,,
-3.96,9.52853686275969e-07,-5.508778978748524e-05,,
-3.955,-6.061882405981117e-07,2.9961103223441188e-05,,
-3.95,-2.8688539590164686e-06,0.00010578897831315607,,
-3.9450000000000007,-4.853768434567789e-06,0.00014937135743958068,,
-3.94,-5.712086560585091e-06,0.0001476019582943318,,
-3.935,-4.858720293172983e-06,0.00010117532719363734,,
-3.93,-1.6056049970609783e-06,2.4260970656118157e-05,,
-3.9250000000000007,5.6982626104965e-05,-5.987686933267357e-05,,
-3.92,-2.8178183201372883e-06,-0.00012594378207246072,,
-3.915,1.0279921484812765e-06,-0.00015421106774182413,,
-3.91,2.3362239212139296e-06,-0.00013636503780645046,,
