t,phy,det,v,stat
0.0001250000000000001,-4.783299155686782e-06,-9.626103238788252e-06,,
0.0001299999999999999,-4.774238963069057e-06,-9.500230227643196e-06,,
0.0001349999999999997,-4.764915314987774e-06,-0.00015199112971815283,,
0.0001399999999999995,-4.758579698343807e-06,-9.499734384026228e-06,,
0.0001449999999999993,-4.7641383324183525e-06,-9.337909278568457e-06,,
0.0001499999999999991,-4.8255416694900146e-06,-0.00014928999348385043,,
0.00015500000000000062,-0.0001481938951107421,-9.323530618096237e-06,,
0.00016000000000000042,-4.4122912086113845e-06,-9.120915126774038e-06,,
0.00016500000000000022,-4.4657872494380375e-06,-0.00014566974666572035,,
0.00017,-4.457971490930538e-06,-9.086830211999808e-06,,
0.0001749999999999998,-4.4332572200181526e-06,-8.838891207963837e-06,,
0.0001799999999999996,-4.401138049400303e-06,-0.00014095869065245756,,
0.0001849999999999994,-4.366000789666671e-06,-8.778507160982684e-06,,
0.0001899999999999992,-4.3324918645587645e-06,-8.481258970310973e-06,,
0.000194999999999999,-4.31066858568672e-06,-0.0001349822244086838,,
0.00020000000000000052,-4.33897017648919e-06,-8.387300214013398e-06,,
0.00020500000000000032,-4.911811216894292e-06,-8.0375945688398e-06,,
0.00021000000000000012,-3.5506069774258184e-06,-0.00012756918647784172,,
0.0002149999999999999,-3.7315242666084868e-06,-7.902233158662292e-06,,
0.0002199999999999997,-3.7135708994022495e-06,-7.49809466608219e-06,,
0.0002249999999999995,-3.6563062024275067e-06,-0.00011855969854205512,,
0.0002299999999999993,-3.583199502620875e-06,-7.31313672049511e-06,,
0.0002349999999999991,-3.5024571051496276e-06,-6.854132950920274e-06,,
0.00024000000000000063,-3.420075004071612e-06,-0.00010781458105324813,,
0.0002450000000000004,-3.3457708931685837e-06,-6.6112718412533666e-06,,
0.0002500000000000002,-3.3090642950208133e-06,-6.0989125901924e-06,,
0.000255,-3.5116703004721455e-06,-9.522632671810306e-05,,
0.0002599999999999998,-1.7201781561231798e-06,-5.790055271083189e-06,,
0.0002649999999999996,-2.415736259971775e-06,-5.228203591985778e-06,,
0.0002699999999999994,-2.389331198846697e-06,-8.073149641353666e-05,,
0.0002749999999999992,-2.2864055747496885e-06,-4.845879442523688e-06,,
0.000279999999999999,-2.1569713995486452e-06,-4.2411475934578485e-06,,
0.00028500000000000053,-2.014636246613793e-06,-6.432425451857869e-05,,
0.0002900000000000003,-1.8664763130802077e-06,-3.7790030185754647e-06,,
0.0002950000000000001,-1.7203398388398943e-06,-3.1411069978784047e-06,,
0.0002999999999999999,-1.5943830153315755e-06,-4.607057446264016e-05,,
0.0003049999999999997,-1.5736679448650015e-06,-2.5944824408291344e-06,,
0.0003099999999999995,-3.29482793105212e-05,-1.9365161081181327e-06,,
0.0003149999999999993,-4.954225049122616e-07,-2.6122431463094167e-05,,
0.0003199999999999991,-4.5883202475390027e-07,-1.3030982024673152e-06,,
0.00032500000000000064,-3.03113279142139e-07,-6.416804374296822e-07,,
0.00033000000000000043,-1.1465142893207966e-07,-4.731066097370911e-06,,
0.00033500000000000023,8.865961260279422e-08,7.778859624669284e-08,,
0.00034,2.9998570195860534e-07,7.225409552650097e-07,,
0.0003449999999999998,5.149202136671346e-07,1.7741843863155584e-05,,
0.0003499999999999996,7.277339714204203e-07,1.523526335955696e-06,,
0.0003549999999999994,9.21332779908489e-07,2.1282544237807373e-06,,
0.0003599999999999992,8.941434667735404e-07,4.081649830302332e-05,,
0.000364999999999999,1.6675411936145016e-06,3.0017043648878055e-06,,
0.00037000000000000054,1.7944099105026813e-06,3.5403428211646336e-06,,
0.00037500000000000033,2.005799015230737e-06,6.389236411527065e-05,,
0.00038000000000000013,2.2325271401608376e-06,4.472032928217902e-06,,
0.0003849999999999999,2.4647774575217515e-06,4.916670900266049e-06,,
0.0003899999999999997,2.7002111625609095e-06,8.625235113002092e-05,,
0.0003949999999999995,2.939690091075991e-06,5.886684798534493e-06,,
0.0003999999999999993,3.1889610796707152e-06,6.208784514570248e-06,,
0.0004049999999999991,3.4712011334548094e-06,0.00010707549512204627,,
0.00041000000000000064,3.955242051929773e-06,7.191215319351529e-06,,
0.00041500000000000044,2.761160348168683e-06,7.3631983385675195e-06,,
0.00042000000000000023,3.654008920440432e-06,0.00012545972066707917,,
0.00042500000000000003,3.938510772267703e-06,8.326159961806114e-06,,
0.0004299999999999998,4.155249018401906e-06,8.323345534884245e-06,,
0.0004349999999999996,4.346148250034541e-06,0.00014045590793731734,,
0.0004399999999999994,4.523367250870123e-06,9.229392731400002e-06,,
0.0004449999999999992,4.695435413083792e-06,9.032226184960817e-06,,
0.000449999999999999,4.876401387448804e-06,0.00015111389372568325,,
0.00045500000000000054,5.105983534403281e-06,9.839277550651472e-06,,
0.00046000000000000034,5.581404276436153e-06,9.435748034614221e-06,,
0.00046500000000000014,0.0001565445918517081,0.00015654017674037116,,
0.00046999999999999993,4.088485659067642e-06,1.0098590103813687e-05,,
0.00047499999999999973,4.515547129743103e-06,9.486683718523787e-06,,
0.0004799999999999995,4.655941238748354e-06,0.00015596595632747084,,
0.0004849999999999993,4.712565471856942e-06,9.959112186780294e-06,,
0.0004899999999999991,4.727981879529194e-06,9.149083836782734e-06,,
0.0004950000000000006,4.7206237623587e-06,0.00014882273749661736,,
0.0005000000000000004,4.707917753334921e-06,9.38669459408282e-06,,
0.0005050000000000002,4.724929211087242e-06,8.40290629752076e-06,,
0.00051,4.902055136763294e-06,0.0001348211576323066,,
0.0005149999999999998,6.8794204704451654e-06,8.366485466019758e-06,,
0.0005199999999999996,2.3471088255540282e-06,7.248514819261325e-06,,
0.0005249999999999994,3.034857466856735e-06,0.00011402702172463239,,
0.0005299999999999992,3.0280552194041145e-06,6.9079093841905686e-06,,
0.000534999999999999,2.879690601698201e-06,5.710610775063015e-06,,
0.0005400000000000005,2.6697861815850956e-06,8.692697546740012e-05,,
0.0005450000000000003,2.4242407939662186e-06,5.048868635602953e-06,,
0.0005500000000000001,2.1574598755924224e-06,3.8410968062757575e-06,,
0.0005549999999999999,1.8852390562670726e-06,5.447498770540738e-05,,
0.0005599999999999997,1.6454751239480758e-06,2.8585677833898018e-06,,
0.0005649999999999995,1.6756291050120883e-06,1.720321276191307e-06,,
0.0005699999999999993,-7.149693982755259e-07,1.8110145505500922e-05,,
0.0005749999999999991,-5.846791534016962e-08,4.3831867682038665e-07,,
0.0005800000000000007,-3.0897030957024344e-07,-5.438351845183506e-07,,
0.0005850000000000005,-6.550799865867744e-07,-2.0263521880197832e-05,,
0.0005900000000000002,-1.0355833487901983e-06,-2.0802956533794932e-06,,
0.000595,-1.4355917324020486e-06,-2.819490640120168e-06,,
0.0005999999999999998,-1.8523623994214242e-06,-5.834311059555394e-05,,
0.0006049999999999996,-2.293412741752241e-06,-4.540410348660815e-06,,
0.0006099999999999994,-2.7929230711728522e-06,-4.957222262379891e-06,,
0.0006149999999999992,-3.537435011769394e-06,-9.354395425830643e-05,,
0.000619999999999999,-0.00010417670185215587,-6.768335763377477e-06,,
0.0006250000000000006,-2.6836457327920142e-06,-6.799522893625584e-06,,
0.0006300000000000004,-3.394178121125501e-06,-0.00012316865154032093,,
0.0006350000000000001,-3.8267084356380855e-06,-8.585488753203133e-06,,
0.0006399999999999999,-4.176847380334137e-06,-8.193001082033757e-06,,
0.0006449999999999997,-4.485775851577014e-06,-0.00014462313503353703,,
0.0006499999999999995,-4.773495384928456e-06,-9.82339824354147e-06,,
0.0006549999999999993,-5.064361443520573e-06,-9.002675538128826e-06,,
0.0006599999999999991,-5.4162023018132775e-06,-0.00015566797145260546,,
0.0006649999999999989,-6.055809261934451e-06,-1.03409075814159e-05,,
0.0006700000000000005,-9.84285717704574e-06,-9.127295682337568e-06,,
0.0006750000000000003,-2.1763557636215297e-06,-0.00015468554506802205,,
0.00068,-3.739984326997671e-06,-1.0042171291027408e-05,,
0.0006849999999999998,-4.0585897584271146e-06,-8.514201046837781e-06,,
0.0006899999999999996,-4.121865365821874e-06,-0.00014093648324719428,,
0.0006949999999999994,-4.0718466235002915e-06,-8.89355732415016e-06,,
0.0006999999999999992,-3.954803836509032e-06,-7.17189307270296e-06,,
0.000704999999999999,-3.7982298509212533e-06,-0.00011477279145325537,,
0.0007100000000000006,-3.6366415169248273e-06,-6.937186639596962e-06,,
0.0007150000000000004,-3.5614158059243594e-06,-5.178316887377646e-06,,
0.0007200000000000002,-4.1623492255468725e-06,-7.777202869453556e-05,,
0.000725,1.344916638544503e-06,-4.2986560278874295e-06,,
0.0007299999999999997,-8.668263936715744e-07,-2.682882297042178e-06,,
0.0007349999999999995,-7.645208794138545e-07,-3.2757813188016224e-05,,
0.0007399999999999993,-4.166615390185432e-07,-1.1866195046475847e-06,,
0.0007449999999999991,2.228566969025306e-08,9.94080619281683e-08,,
0.0007499999999999989,5.136896065022082e-07,1.6321776204388113e-05,,
0.0007550000000000005,1.0466598974708368e-06,2.1176074010333523e-06,,
0.0007600000000000003,1.628609941985828e-06,2.9026804409248384e-06,,
0.0007650000000000001,2.3078279385126464e-06,6.467402975979695e-05,,
0.0007699999999999999,3.3591698806201115e-06,5.281330111149595e-06,,
0.0007749999999999996,9.395143965989178e-05,5.433727030514632e-06,,
0.0007799999999999994,1.9704199982054764e-06,0.00010709753338477458,,
0.0007849999999999992,2.9930078869760073e-06,7.952230986581456e-06,,
0.000789999999999999,3.596046653845746e-06,7.403044987004245e-06,,
0.0007950000000000006,4.075037739875336e-06,0.0001385489104247477,,
0.0008000000000000004,4.4910227476677215e-06,9.79853724976952e-06,,
0.0008050000000000002,4.873057371631128e-06,8.56065456672732e-06,,
0.00081,5.256608096721056e-06,0.00015478944254348646,,
0.0008149999999999998,5.726686235646598e-06,1.0553752406576295e-05,,
0.0008199999999999995,6.6169756889256616e-06,8.732611160537587e-06,,
0.0008249999999999993,1.2070834350294788e-05,0.0001530360246730197,,
0.0008299999999999991,6.964212104989819e-07,1.0060444414373171e-05,,
0.0008349999999999989,2.987941039437914e-06,7.853061353685439e-06,,
0.0008400000000000005,3.3968833395641894e-06,0.00013252197928956098,,
0.0008450000000000003,3.420511368330877e-06,8.306366082257188e-06,,
0.0008500000000000001,3.271042699880398e-06,5.986220961944386e-06,,
0.0008549999999999999,3.0146900777387597e-06,9.48650190517706e-05,,
0.0008599999999999997,2.684162067747329e-06,5.445797580556355e-06,,
0.0008649999999999994,2.3068843967691733e-06,3.3329913579122854e-06,,
0.0008699999999999992,1.9318899962197735e-06,4.414681446886711e-05,,
0.000874999999999999,1.8209144916851636e-06,1.799725881050137e-06,,
0.0008800000000000006,-1.085797903600589e-06,2.1827798808767222e-07,,
0.0008850000000000004,-4.3484593223893637e-07,-1.3365572488620347e-05,,
0.0008900000000000002,-8.903364927534121e-07,-2.1694596381969035e-06,,
0.000895,-1.4620356767146302e-06,-2.9425273807538483e-06,,
0.0008999999999999998,-2.076565687200795e-06,-6.988115433924042e-05,,
0.0009049999999999996,-2.7177138786994387e-06,-5.909676892764839e-06,,
0.0009099999999999994,-3.3908456572947867e-06,-5.69620153811135e-06,,
0.0009149999999999991,-4.133052300909081e-06,-0.0001170930378002421,,
0.0009199999999999989,-5.080663614805717e-06,-8.853734935952619e-06,,
0.0009250000000000005,-6.94565177182315e-06,-7.6180363690299365e-06,,
0.0009300000000000003,-0.00014749339812150064,-0.00014742679806041483,,
0.0009350000000000001,-1.5521054922219607e-06,-1.0508316731405414e-05,,
0.0009399999999999999,-3.323464237433936e-06,-8.38283935161144e-06,,
0.0009449999999999997,-3.979364548273965e-06,-0.00015535588655077437,,
0.0009499999999999995,-4.306156944935676e-06,-1.0544320612218445e-05,,
0.0009549999999999993,-4.4617107165300905e-06,-7.828825494386479e-06,,
0.000959999999999999,-4.506958720028669e-06,-0.00013856075139355168,,
0.0009650000000000006,-4.487876841468764e-06,-8.87238986865632e-06,,
0.0009700000000000004,-4.481136206232629e-06,-6.001622509716891e-06,,
0.0009750000000000002,-4.7481204691524515e-06,-9.869062315751981e-05,,
0.00098,-8.347794518738283e-06,-5.6867976621413e-06,,
0.0009849999999999998,7.380219126446209e-07,-3.1669069203582558e-06,,
0.0009899999999999996,-5.682199180252265e-07,-4.1513908227270945e-05,,
0.0009949999999999994,-3.8614984080970415e-07,-1.463532253289397e-06,,
0.0009999999999999992,1.0024901896026542e-07,2.1585053051065439e-07,,
0.001004999999999999,7.239016677676246e-07,2.367894941806514e-05,,
0.0010100000000000005,1.438598940260059e-06,3.0952882248563023e-06,,
0.0010150000000000003,2.2411854356432174e-06,3.5596182732714964e-06,,
0.00102,3.181103856696377e-06,8.543112381239216e-05,,
0.0010249999999999999,4.4818662272421e-06,7.169031522091473e-06,,
0.0010299999999999997,7.765731390584325e-06,6.249056057258325e-06,,
0.0010349999999999995,-6.623331352072586e-06,0.0001320880424371516,,
0.0010399999999999993,1.7344699991559695e-06,9.96517471974226e-06,,
0.001044999999999999,3.1850800972632594e-06,7.757536999311482e-06,,
0.0010500000000000006,3.924234454297024e-06,0.00015407331203255337,,
0.0010550000000000004,4.392245503797929e-06,1.0880788098510004e-05,,
0.0010600000000000002,4.701576576510309e-06,7.76007887321209e-06,,
0.001065,4.9072136420638895e-06,0.00014603914460697216,,
0.0010699999999999998,5.069968142417914e-06,9.646592281891262e-06,,
0.0010749999999999996,5.332765771224106e-06,6.217317157070834e-06,,
0.0010799999999999994,6.354494980613342e-06,0.00010840306219815227,,
0.0010849999999999992,9.035408805217656e-05,6.418882915563478e-06,,
0.001089999999999999,-1.4388846040590864e-07,3.407835669320568e-06,,
0.0010950000000000005,7.088293736922756e-07,4.78303625129789e-05,,
0.0011000000000000003,4.953228278912152e-07,1.7899597963745955e-06,,
0.001105,-3.269937413910756e-08,-1.0578191041372449e-07,,
0.0011099999999999999,-7.256011424342397e-07,-2.3613954143873952e-05,,
0.0011149999999999997,-1.540124731472402e-06,-3.2985813172956958e-06,,
0.0011199999999999995,-2.485421715985057e-06,-3.5786244564051216e-06,,
0.0011249999999999993,-3.6605118609018883e-06,-9.065264005934531e-05,,
0.001129999999999999,-5.542057623704119e-06,-7.73472031832582e-06,,
0.0011350000000000006,-1.4098476141896343e-05,-6.238148177342944e-06,,
0.0011400000000000004,2.3963100101056978e-06,-0.0001380056678602585,,
0.0011450000000000002,-1.883672834862522e-06,-1.04782641984226e-05,,
0.00115,-3.1915920631654833e-06,-7.461681054292155e-06,,
0.0011549999999999998,-3.898173932432724e-06,-0.00015399160842396003,,
0.0011599999999999996,-4.325837371163313e-06,-1.0816309043833392e-05,,
0.0011649999999999994,-4.573274408749252e-06,-6.935908910681169e-06,,
0.0011699999999999992,-4.6967506808345785e-06,-0.00013367880756272871,,
0.001174999999999999,-4.768788031588456e-06,-8.569193785304645e-06,,
0.0011800000000000005,-4.985648367334394e-06,-4.7557462797182245e-06,,
0.0011850000000000003,-6.584370177812902e-06,-8.071455190292766e-05,,
0.00119,5.836865258605317e-06,-4.186075716603848e-06,,
0.0011949999999999999,5.2762240836600125e-08,-1.4293898239479079e-06,,
0.0011999999999999997,-1.0122532594674847e-08,-7.162797084490912e-06,,
0.0012049999999999995,5.087760749374685e-07,1.3116481348050224e-06,,
0.0012099999999999993,1.2467725206211033e-06,2.2233990060846776e-06,,
0.001214999999999999,2.1141594346779373e-06,6.888993775146559e-05,,
0.0012200000000000006,3.0942986417991762e-06,6.546105923800239e-06,,
0.0012250000000000004,4.238070808569924e-06,5.2652659965832695e-06,,
0.0012300000000000002,5.777829773224774e-06,0.00012761970551202116,,
0.001235,8.962473476495461e-06,1.0121218841074616e-05,,
0.0012399999999999998,0.00014901179740163016,6.884934547511633e-06,,
0.0012449999999999996,-1.2244018008668555e-06,0.00015270626796452542,,
0.0012499999999999994,1.9429570719228383e-06,1.1005251737793289e-05,,
0.0012549999999999992,2.9989659743021714e-06,6.627647128032026e-06,,
0.001259999999999999,3.4305455408321472e-06,0.00013616476692897603,,
0.0012650000000000005,3.524741746457509e-06,8.853283283903511e-06,,
0.0012700000000000003,3.378679842264901e-06,4.544506427526265e-06,,
0.001275,3.0388755532147597e-06,8.13037702283689e-05,,
0.0012799999999999999,2.5344351601172127e-06,4.166011096317356e-06,,
0.0012849999999999997,1.8827157091959747e-06,1.207764956835568e-06,,
0.0012899999999999995,9.67880780404495e-07,2.6796560186264294e-06,,
0.0012949999999999993,4.1415597995896313e-07,-1.7854330778067162e-06,,
0.001299999999999999,-4.994528488351428e-07,-2.427103874289405e-06,,
0.0013050000000000006,-1.4299560099661244e-06,-7.733232014553856e-05,,
0.0013100000000000004,-2.3687351842500683e-06,-7.277118489172382e-06,,
0.0013150000000000002,-3.3034267211669708e-06,-5.286495596422868e-06,,
0.00132,-4.233056237353985e-06,-0.0001347223409524688,,
0.0013249999999999998,-5.186953253812211e-06,-1.062482693067359e-05,,
0.0013299999999999996,-6.279093730100005e-06,-6.5010937213155815e-06,,
0.0013349999999999994,-7.948533683480283e-06,-0.000151175812251011,,
0.0013399999999999992,-1.321622504126087e-05,-1.0716344262413651e-05,,
0.001344999999999999,1.7154973453242618e-05,-5.68834179713388e-06,,
0.0013500000000000005,5.241716014283083e-07,-0.00012032015868792235,,
0.0013550000000000003,-1.2298900728721543e-06,-7.414325443720105e-06,,
0.00136,-1.5213460220541921e-06,-3.0988720622932735e-06,,
0.001365,-1.2532026557076034e-06,-5.069089073974918e-05,,
0.0013699999999999997,-6.458134039145642e-07,-1.6785381004166528e-06,,
0.0013749999999999995,2.3247700516023218e-07,4.3495282975031444e-07,,
0.0013799999999999993,1.3995160423459137e-06,3.5984202374033845e-05,,
0.001384999999999999,3.0476114098451276e-06,4.669577233467507e-06,,
0.0013900000000000006,6.3005436726689e-06,3.749486335282672e-06,,
0.0013950000000000004,0.00011141283398220686,0.00011115809672670956,,
0.0014000000000000002,-2.3752033125359727e-06,9.502627793618938e-06,,
0.001405,1.0995967034637717e-06,5.7306638750070706e-06,,
0.0014099999999999998,2.589933324179014e-06,0.00014881486948865004,,
0.0014149999999999996,3.492897875608468e-06,1.1105450697019908e-05,,
0.0014199999999999994,4.066092764569262e-06,5.70236442804262e-06,,
0.0014249999999999992,4.3947698749003634e-06,0.00013480367774080376,,
0.001429999999999999,4.531892133637567e-06,8.815697982656211e-06,,
0.0014350000000000005,4.556543322171901e-06,3.6830630339093403e-06,,
0.0014400000000000003,4.721489779740102e-06,7.275139994952148e-05,,
0.001445,7.684014873415985e-06,3.3414153042389145e-06,,
0.00145,-1.2627183931064885e-06,4.055087230131766e-07,,
0.0014549999999999997,-1.6796258897103025e-07,-1.6035201601434875e-05,,
0.0014599999999999995,-7.100551687347301e-07,-3.401714780115641e-06,,
0.0014649999999999993,-1.586816272845781e-06,-2.927217039801993e-06,,
0.001469999999999999,-2.6068392655550147e-06,-9.931969738955232e-05,,
0.0014750000000000006,-3.713015565459388e-06,-8.926878137724722e-06,,
0.0014800000000000004,-4.913805851756261e-06,-5.0770181553745535e-06,,
0.0014850000000000002,-6.330701013647501e-06,-0.0001454744855142407,,
0.00149,-8.485490123218518e-06,-1.1092268604421957e-05,,
0.0014949999999999998,-1.5008214221626758e-05,-5.242957169476116e-06,,
0.0014999999999999996,2.343449414118321e-05,-0.00013579637886350934,,
0.0015049999999999994,1.6542081761506573e-06,-8.964311617722055e-06,,
0.0015099999999999992,-6.917943327819955e-07,-3.3861204310951635e-06,,
0.001514999999999999,-1.188799394573067e-06,-7.274947918053495e-05,,
0.0015200000000000005,-9.75499580184705e-07,-3.272647776026746e-06,,
0.0015250000000000003,-3.263400445501383e-07,-2.657631147073622e-07,,
0.0015300000000000001,6.762024387073815e-07,1.966470136484012e-05,,
0.001535,2.0625633658152433e-06,3.775474596196031e-06,,
0.0015399999999999997,4.101445452624328e-06,2.8478351617646997e-06,,
0.0015449999999999995,8.335751409035407e-06,0.00010439646258366999,,
0.0015499999999999993,0.00012490575722630428,9.312798315938049e-06,,
0.001554999999999999,-4.483255308723869e-06,4.68498752691677e-06,,
0.0015600000000000006,1.5699139933238438e-07,0.0001460296893387986,,
0.0015650000000000004,1.9360252380690404e-06,1.0979704160472903e-05,,
0.0015700000000000002,2.8702084412910592e-06,4.509053281923647e-06,,
0.001575,3.3241595065729582e-06,0.0001259706907975929,,
0.0015799999999999998,3.4064794456136824e-06,7.970880091578108e-06,,
0.0015849999999999996,3.154403558798244e-06,2.4403113934278557e-06,,
0.0015899999999999994,2.5613478070104793e-06,5.1536907026112024e-05,,
0.0015949999999999992,1.4919144122686046e-06,1.4851981907448539e-06,,
0.001599999999999999,-1.9614199903095434e-06,-5.834976114302609e-07,,
0.0016050000000000005,2.996867470703354e-06,-4.5721873203301405e-05,,
0.0016100000000000003,5.153231505186631e-07,-5.684801353377865e-06,,
0.0016150000000000001,-9.221796202312049e-07,-3.2119441699337362e-06,,
0.00162,-2.1681812310272898e-06,-0.00012277481269978797,,
0.0016249999999999997,-3.3003867264381076e-06,-1.0322385236877758e-05,,
0.0016299999999999995,-4.325502951161838e-06,-4.285890888576696e-06,,
0.0016349999999999993,-5.260666526102382e-06,-0.00014412790630364107,,
0.001639999999999999,-6.194950787876169e-06,-1.0245340798466385e-05,,
0.0016450000000000006,-7.498573539153882e-06,-3.369653811869501e-06,,
0.0016500000000000004,-1.1681292647922443e-05,-9.877922123514946e-05,,
0.0016550000000000002,1.718954877390484e-05,-5.390766792130858e-06,,
0.00166,1.1791203500146621e-06,-9.56595421215852e-07,,
0.0016649999999999998,1.1764333079249482e-07,-6.813838016175676e-06,,
0.0016699999999999996,4.445062190246723e-07,2.0329915816703204e-06,,
0.0016749999999999994,1.29630049794056e-06,1.7643261074408808e-06,,
0.0016799999999999992,2.4501589145550023e-06,8.854043979799979e-05,,
0.001684999999999999,3.839197387875458e-06,8.490313529514222e-06,,
0.0016900000000000005,5.521069035537872e-06,3.483688605230677e-06,,
0.0016950000000000003,7.865268196896391e-06,0.00014082226557161255,,
0.0017000000000000001,1.291857964389799e-05,1.0790394262823798e-05,,
0.001705,0.0001379777113479691,3.4142566202199247e-06,,
0.0017099999999999997,-6.1813399905684515e-06,0.0001233093770367864,,
0.0017149999999999995,-7.903038768928904e-07,7.707803554855708e-06,,
0.0017199999999999993,5.490037099740764e-07,1.678140427723346e-06,,
0.001724999999999999,6.969485210691259e-07,4.360556108909758e-05,,
0.0017300000000000006,1.8969222275878314e-07,7.128272202762643e-07,,
0.0017350000000000004,-8.117723493434049e-07,-7.677239153927513e-07,,
0.0017400000000000002,-2.298442517058663e-06,-5.8473888504719506e-05,,
0.001745,-4.483080853194257e-06,-6.649857740641437e-06,,
0.0017499999999999998,-8.470529722965335e-06,-2.6396640412180803e-06,,
0.0017549999999999996,-2.700816026910919e-05,-0.00013007545017172762,,
0.0017599999999999994,1.4133642739895004e-05,-1.0522942140832731e-05,,
0.0017649999999999992,2.6282318930318693e-06,-3.007006270312785e-06,,
0.001769999999999999,-2.751609379275176e-07,-0.00013275439344223507,,
0.0017750000000000005,-1.5151726694517402e-06,-8.786536192409604e-06,,
0.0017800000000000003,-1.9498948493629896e-06,-1.7781914826147646e-06,,
0.0017850000000000001,-1.7983077736592175e-06,-6.397267814720068e-05,,
0.00179,-1.1096454278860067e-06,-2.2972590122262103e-06,,
0.0017949999999999997,1.9506481037314012e-07,2.764258172724299e-07,,
0.0017999999999999995,2.560200762490723e-06,3.9736426106012305e-05,,
0.0018049999999999993,9.194348474986292e-06,5.441423864280718e-06,,
0.0018099999999999991,-2.851207460713926e-05,1.98074917906119e-06,,
0.0018150000000000006,-4.3091640214782916e-06,0.00012124563591327631,,
0.0018200000000000004,-6.881465242846277e-07,1.0120555489921129e-05,,
0.0018250000000000002,1.180967720521179e-06,2.4287693375240648e-06,,
0.00183,2.3541993221403446e-06,0.0001342076462440503,,
0.0018349999999999998,3.03854997093184e-06,9.044445117347918e-06,,
0.0018399999999999996,3.2761319166071393e-06,1.4872584444293895e-06,,
0.0018449999999999994,3.0489002129821432e-06,7.02213893629689e-05,,
0.0018499999999999992,2.2502242148943317e-06,2.7635890294817856e-06,,
0.001854999999999999,2.881742782564097e-07,-1.7002747556400948e-07,,
0.0018600000000000005,-3.4737909824251064e-05,-3.4505316552912656e-05,,
0.0018650000000000003,4.270389374177886e-06,-5.10544852216788e-06,,
0.0018700000000000001,1.3947120397219123e-06,-1.5104522125569844e-06,,
0.001875,-3.6184929809726773e-07,-0.00011859384588735054,,
0.0018799999999999997,-1.7948435084570238e-06,-9.904595066860732e-06,,
0.0018849999999999995,-2.9905702317829324e-06,-1.7883812253462625e-06,,
0.0018899999999999993,-3.937161779232378e-06,-0.00013131043088849458,,
0.0018949999999999991,-4.6154166520642345e-06,-8.709654793481093e-06,,
0.0019000000000000006,-5.041373154656744e-06,-9.795083128736647e-07,,
0.0019050000000000004,-5.37418779792322e-06,-6.402732620362573e-05,,
0.0019100000000000002,-7.362424045865284e-06,-2.197260549245793e-06,,
0.001915,-3.5834181634732384e-07,2.67274888013054e-07,,
0.0019199999999999998,-1.0892133618220262e-06,4.2605636125723057e-05,,
0.0019249999999999996,-2.5139230117328236e-07,5.633100079509667e-06,,
0.0019299999999999994,9.254695651654326e-07,1.1108751906137717e-06,,
0.0019349999999999992,2.2199625422464254e-06,0.00012213462418856946,,
0.001939999999999999,3.5210853961126156e-06,9.85847442438163e-06,,
0.0019450000000000005,4.7703691652581e-06,1.0909386871795933e-06,,
0.0019500000000000003,5.99453890731215e-06,0.00012363375739432545,,
0.001955,7.492823816156721e-06,7.754458224759229e-06,,
0.00196,1.1483910469069104e-05,3.9417211921367184e-07,,
0.0019649999999999997,-1.8581295157589966e-05,4.5313233328223026e-05,,
0.0019699999999999995,-7.16561284306306e-07,6.47614793412722e-07,,
0.0019749999999999993,2.472532186302057e-07,-3.58679070573599e-07,,
0.001979999999999999,-2.502005599909402e-07,-6.232249553846937e-05,,
0.0019850000000000007,-1.2950605562321448e-06,-6.815585004815197e-06,,
0.0019900000000000004,-2.6197710735624975e-06,-6.234094397371371e-07,,
0.0019950000000000002,-4.105173320548598e-06,-0.00012803793823203976,,
0.002,-5.741831649672371e-06,-9.6619640498365e-06,,
0.002005,-7.777653367908327e-06,-3.373008947921166e-07,,
0.0020099999999999996,-1.1770829335754563e-05,-0.00010716922846029867,,
0.0020149999999999994,-8.250940149472522e-05,-5.952691341392186e-06,,
0.0020199999999999992,4.670880100332301e-06,9.624240908196401e-08,,
0.002024999999999999,5.11358391992927e-07,-1.3222639500486818e-05,,
0.0020300000000000006,3.897855713647734e-09,1.7866872806498968e-06,,
0.0020350000000000004,5.687514881399372e-07,2.1496316120336937e-07,,
0.00204,1.6853535320253856e-06,8.932358382761569e-05,,
0.002045,3.1555742801387853e-06,8.187560647040737e-06,,
0.0020499999999999997,4.918731923124096e-06,-6.24844310695234e-08,,
0.0020549999999999995,7.127583081094284e-06,0.0001285232365460332,,
0.0020599999999999993,1.0770344362338795e-05,8.744136149506338e-06,,
0.002064999999999999,2.687151288926249e-05,-3.624044574123387e-07,,
0.0020700000000000007,-1.321100573280456e-05,7.601229499570499e-05,,
0.0020750000000000005,-2.042735883916984e-06,3.061869824083713e-06,,
0.0020800000000000003,-2.090817160640251e-07,-2.340813756651393e-07,,
0.002085,-1.6567717997596097e-07,-3.0949337547896255e-05,,
0.00209,-9.498634066487379e-07,-4.74405329745437e-06,,
0.0020949999999999996,-2.2570616711826003e-06,3.523836053847138e-07,,
0.0020999999999999994,-3.9698823289100625e-06,-0.0001145055300769985,,
0.0021049999999999992,-6.148670837897068e-06,-8.953286726771676e-06,,
0.002109999999999999,-9.385208770975975e-06,8.75919779520178e-07,,
0.0021150000000000006,-1.8058664356842026e-05,-0.00011261991209990685,,
0.0021200000000000004,4.5412468062694484e-05,-6.456235110431097e-06,,
