time_ms,rx_envelope,projected_signal,template
-9.564891222805702,0.03759944828779426,-2.080614737830222e-05,1.0897627163830639e-07
-9.559889972493123,0.03759862711562664,-4.2643957663998644e-05,1.0036971039407144e-07
-9.554888722180545,0.03760034382144115,3.0161755330132545e-06,9.184383619090757e-08
-9.549887471867967,0.037607060425309494,0.00018163411399213514,8.339846549367977e-08
-9.54488622155539,0.03760308296801621,7.586738841466878e-05,7.503341293461085e-08
-9.53988497124281,0.037599187175594545,-2.77385353612547e-05,6.674849132108051e-08
-9.534883720930234,0.03758592858624278,-0.000380427952939813,5.8543511643969e-08
-9.529882470617654,0.03759677393078571,-9.191912196519769e-05,5.041828308600552e-08
-9.524881220305076,0.0376056289589955,0.0001435818764818353,4.237261302948975e-08
-9.519879969992498,0.03760142496164537,3.1786375793291244e-05,3.4406307065923885e-08
-9.51487871967992,0.037605031083823286,0.00012768809921841207,2.651916900357623e-08
-9.509877469367341,0.03759281417273316,-0.00019723661205767185,1.8711000876117956e-08
-9.504876219054765,0.03760794380967911,0.00020514574643774874,1.098160295144029e-08
-9.499874968742185,0.037606162733597945,0.0001577880302185558,3.3307737406152902e-09
-9.49487371842961,0.037596840050973454,-9.0143317338226e-05,-4.2416899943428056e-09
-9.48987246811703,0.03759448918490972,-0.00015267112524647297,-1.1735993229222621e-08
-9.48487121780445,0.03759617398508492,-0.00010785461569398636,-1.915234267214847e-08
-9.479869967491874,0.037605506548893,0.00014034874701250588,-2.649094675174011e-08
-9.474868717179294,0.037616268386464306,0.00042648739642847655,-3.3752015609210764e-08
-9.469867466866717,0.03760019781431556,-8.254675377405984e-07,-4.0935761088306067e-08
-9.464866216554139,0.03759467039021888,-0.00014783906008336567,-4.804239672825887e-08
-9.459864966241561,0.03759783762263123,-6.359337147471278e-05,-5.5072137751814743e-08
-9.454863715928981,0.03760804795353661,0.0002079391134312547,-6.202520105778527e-08
-9.449862465616405,0.037606407575955396,0.00016432280472400418,-6.890180521018146e-08
-9.444861215303826,0.03760844340164523,0.00021845877252453516,-7.570217042989379e-08
-9.439859964991248,0.0376125655011102,0.000328060803925348,-8.242651858508811e-08
-9.43485871467867,0.03760580298562755,0.00014825292135924734,-8.907507318034498e-08
-9.429857464366092,0.037607886020443945,0.00020364501885795916,-9.564805934780437e-08
-9.424856214053513,0.03760782255259106,0.0002019596998655629,-1.0214570383843273e-07
-9.419854963740937,0.037595951884444936,-0.00011373142909935213,-1.0856823500984822e-07
-9.414853713428357,0.03759312482018804,-0.0001889279603657229,-1.1491588281778508e-07
-9.40985246311578,0.03758792978388537,-0.00032712638333023264,-1.2118887880678056e-07
-9.404851212803202,0.037598715254345966,-4.022557606042643e-05,-1.2738745609913765e-07
-9.399849962490624,0.03761290926049652,0.0003372184632243827,-1.3351184938399537e-07
-9.394848712178044,0.03760337155755359,8.361325257656704e-05,-1.3956229491018447e-07
-9.389847461865466,0.037593923822868344,-0.00016766314923408188,-1.455390304724187e-07
-9.384846211552889,0.037599065289353556,-3.0907114501703414e-05,-1.5144229540274908e-07
-9.379844961240309,0.03759298078462553,-0.0001927440339871203,-1.5727233056073704e-07
-9.374843710927733,0.03758137011381092,-0.0005016417221450076,-1.6302937832251332e-07
-9.369842460615153,0.03761406077323969,0.000367845679814946,-1.687136825690211e-07
-9.364841210302576,0.03759996065330594,-7.085544531500176e-06,-1.7432548867829116e-07
-9.359839959989998,0.03761319050808913,0.00034471281217577504,-1.7986504351191463e-07
-9.35483870967742,0.037609618404627385,0.00024974087689901003,-1.853325954058655e-07
-9.34983745936484,0.03758897049544195,-0.0002994139796589218,-1.907283941604395e-07
-9.344836209052264,0.03760946342984095,0.0002456241904718326,-1.960526910272204e-07
-9.339834958739685,0.03759218158390884,-0.00021398739916923815,-2.0130573870100483e-07
-9.334833708427107,0.03760250016635924,6.046429319003788e-05,-2.064877913066627e-07
-9.329832458114529,0.03760513488395885,0.00013053132264393558,-2.115991043898655e-07
-9.324831207801951,0.037584230845094095,-0.00042550396763633286,-2.166399349047739e-07
-9.319829957489372,0.03759097504446509,-0.00024607600067162727,-2.2161054120333062e-07
-9.314828707176794,0.03760789911482695,0.0002040407708356548,-2.2651118302486326e-07
-9.309827456864216,0.03760456900669584,0.00011549048432420161,-2.3134212148508626e-07
-9.304826206551637,0.03759593875177971,-0.00011403432024283122,-2.361036190615442e-07
-9.29982495623906,0.03759869184101241,-4.080696568068559e-05,-2.407959395883123e-07
-9.29482370592648,0.03760189943751723,4.450241311269518e-05,-2.454193482392528e-07
-9.289822455613903,0.03759269218534066,-0.00020038733371362943,-2.4997411151928577e-07
-9.284821205301325,0.03759754677501207,-7.125758764446599e-05,-2.5446049725212255e-07
-9.279819954988747,0.03759581204510596,-0.00011739657704351592,-2.5887877456983554e-07
-9.274818704676168,0.03760780688556437,0.00020160126851282573,-2.632292138998146e-07
-9.269817454363592,0.03759497281545077,-0.0001397163302204775,-2.6751208695414237e-07
-9.264816204051012,0.03759741886487769,-7.465384243728404e-05,-2.7172766671763645e-07
-9.259814953738436,0.03760189187214456,4.431156496415706e-05,-2.7587622743695045e-07
-9.254813703425857,0.037591475204946996,-0.00023275058074724922,-2.799580446068658e-07
-9.249812453113279,0.03760136604435906,3.0329976735080783e-05,-2.8397339496068656e-07
-9.244811202800701,0.03761138139708456,0.0002966518254661557,-2.8792255645744386e-07
-9.239809952488123,0.03759014361564373,-0.000268170164515108,-2.918058082704161e-07
-9.234808702175544,0.03760740865426361,0.00019102248709481837,-2.9562343077421845e-07
-9.229807451862968,0.03759084505035266,-0.0002495080389138954,-2.993757055339464e-07
-9.224806201550388,0.03760852290007372,0.00022065254377567206,-3.030629152929898e-07
-9.219804951237808,0.03760563750994622,0.00014392888899269346,-3.066853439598955e-07
-9.214803700925232,0.037592479597495454,-0.0002060234086527276,-3.102432765984137e-07
-9.209802450612653,0.037599496184388626,-1.9391241139673013e-05,-3.137369994128314e-07
-9.204801200300075,0.03759771946927278,-6.664520357940046e-05,-3.1716679973805534e-07
-9.199799949987497,0.03761058856657862,0.0002755810151235452,-3.205329660254335e-07
-9.19479869967492,0.03759940211329872,-2.1890775413221583e-05,-3.238357878327346e-07
-9.18979744936234,0.03759737320364511,-7.585275861984181e-05,-3.270755558090085e-07
-9.184796199049764,0.03758948442286486,-0.00028569679167844697,-3.3025256168500397e-07
-9.179794948737184,0.037597078236108784,-8.369699102035028e-05,-3.3336709825896887e-07
-9.174793698424606,0.03759633250582736,-0.00010353144885500917,-3.3641945938506874e-07
-9.169792448112029,0.03761282269145286,0.0003349844148923843,-3.394099399605988e-07
-9.16479119779945,0.037599582798214785,-1.7081908695270893e-05,-3.4233883591358495e-07
-9.159789947486871,0.03760245044422547,5.918357456986042e-05,-3.452064441903805e-07
-9.154788697174295,0.037584852989992555,-0.00040891255928809857,-3.4801306274295424e-07
-9.149787446861716,0.03761095558269139,0.0002853443037463438,-3.5075899051616334e-07
-9.144786196549136,0.037612992826439096,0.00033950925834044473,-3.5344452743565025e-07
-9.13978494623656,0.03759577286595868,-0.00011841491417749397,-3.560699743942428e-07
-9.13478369592398,0.037618888593093355,0.0004962453136985257,-3.586356332404149e-07
-9.129782445611403,0.03758867685258566,-0.00030717763008534463,-3.611418067643082e-07
-9.124781195298825,0.03760771402341069,0.00019915436294183457,-3.6358879868615145e-07
-9.119779944986247,0.03758782126372321,-0.00032993993558524514,-3.659769136425629e-07
-9.114778694673667,0.03759727100166384,-7.85674629670257e-05,-3.683064571745325e-07
-9.109777444361091,0.03760262199945075,6.37462682878745e-05,-3.7057773571301885e-07
-9.104776194048512,0.03760829979980032,0.0002147293618833014,-3.7279105656829e-07
-9.099774943735934,0.03758581141437661,-0.00038341322431056923,-3.7494672791571873e-07
-9.094773693423356,0.0375951221989215,-0.00013572361214223005,-3.7704505878214686e-07
-9.089772443110778,0.03758493166968535,-0.0004068207373980545,-3.790863590344075e-07
-9.084771192798199,0.03761384951554867,0.000362282840276033,-3.81070939365576e-07
-9.079769942485623,0.03760280195390311,6.85291162925445e-05,-3.8299911128193664e-07
-9.074768692173043,0.03758980722747438,-0.0002771099902541124,-3.8487118708967484e-07
-9.069767441860465,0.0375929397585069,-0.00019377965171925998,-3.8668747988320966e-07
-9.064766191547887,0.03760347804148413,8.650634015675007e-05,-3.884483035295445e-07
-9.05976494123531,0.03759131557534289,-0.0002369868185335966,-3.9015397265791865e-07
-9.05476369092273,0.03760588973864876,0.00015063733223847492,-3.9180480264441e-07
-9.049762440610152,0.037600601346482035,9.999686602969043e-06,-3.934011095999094e-07
-9.044761190297574,0.03761136687514882,0.00029627025084799294,-3.9494321035754834e-07
-9.039759939984997,0.037606357161110625,0.00016306336948573863,-3.96431422457676e-07
-9.034758689672419,0.03759099865528754,-0.0002454231730323955,-3.9786606413572217e-07
-9.02975743935984,0.037616597773921054,0.0004353343610552021,-3.9924745430943184e-07
-9.024756189047263,0.03760250884108085,6.072245437452675e-05,-4.005759125644722e-07
-9.019754938734684,0.03761139170798115,0.00029692375775165064,-4.018517591417526e-07
-9.014753688422106,0.03759525614055365,-0.0001321773184492607,-4.0307531492461484e-07
-9.009752438109528,0.03758974508895422,-0.00027877872658559066,-4.042469014238977e-07
-9.00475118779695,0.037603330493328355,8.256677312695401e-05,-4.0536684076674096e-07
-8.99974993748437,0.03760082818147799,1.60178063251179e-05,-4.0643545568133807e-07
-8.994748687171795,0.03760222194840137,5.3082695134966384e-05,-4.074530694840838e-07
-8.989747436859215,0.03760178131421098,4.136236989780301e-05,-4.084200060673062e-07
-8.984746186546637,0.03759594194818665,-0.00011394665307681157,-4.0933658988502227e-07
-8.97974493623406,0.03759502998622564,-0.0001382059840623756,-4.1020314593872636e-07
-8.97474368592148,0.03759521314715768,-0.0001333362409272204,-4.110199997651598e-07
-8.969742435608902,0.03760067816225799,1.2015577448259984e-05,-4.117874774223658e-07
-8.964741185296324,0.03759495410343072,-0.00014023122233210866,-4.125059054767972e-07
-8.959739934983746,0.037594243675809234,-0.0001591307186105534,-4.1317561098902696e-07
-8.954738684671167,0.03760159010358463,3.626131375615571e-05,-4.137969215001682e-07
-8.94973743435859,0.03760198588820256,4.678440777360765e-05,-4.1437016502002967e-07
-8.944736184046011,0.03760336634197942,8.349331741856758e-05,-4.148956700114322e-07
-8.939734933733433,0.037599707975449065,-1.3802442990838715e-05,-4.1537376537872695e-07
-8.934733683420855,0.03759805060699279,-5.788554316315392e-05,-4.1580478045278854e-07
-8.929732433108278,0.037600702615950554,1.2644858669356995e-05,-4.161890449771855e-07
-8.924731182795698,0.037585829834386186,-0.00038298170359514494,-4.1652688909790195e-07
-8.919729932483122,0.03760915412432851,0.00023738346943592836,-4.168186433455322e-07
-8.914728682170542,0.037602770847190756,6.763920603161666e-05,-4.170646386239313e-07
-8.909727431857965,0.03760861289920934,0.00022298615829169366,-4.1726520619731e-07
-8.904726181545387,0.037596489385479895,-9.942918428270525e-05,-4.1742067767505515e-07
-8.899724931232807,0.037604205117938855,0.00010577114757441552,-4.175313849992966e-07
-8.89472368092023,0.03759095973013398,-0.00024652596904393975,-4.175976604314934e-07
-8.889722430607653,0.037604443660506345,0.00011210753148759023,-4.176198365379104e-07
-8.884721180295074,0.037595276992516746,-0.0001316914168395522,-4.1759824617691196e-07
-8.879719929982494,0.037615216528380215,0.00039853764506941197,-4.1753322248550176e-07
-8.874718679669918,0.037597128883115165,-8.244165085853628e-05,-4.174250988646739e-07
-8.869717429357339,0.037591103187550746,-0.00024272853265396022,-4.1727420896809327e-07
-8.86471617904476,0.03760111520939569,2.357217772967074e-05,-4.1708088668550727e-07
-8.859714928732183,0.037593935705466305,-0.00016738875513289814,-4.168454661324022e-07
-8.854713678419605,0.03759577104191988,-0.00011857413165712594,-4.165682816337314e-07
-8.849712428107026,0.03760796104117914,0.0002056076045598848,-4.1624966771311047e-07
-8.84471117779445,0.03760351300302238,8.732239168038336e-05,-4.158899590764297e-07
-8.83970992748187,0.03760227929507184,5.450907671443461e-05,-4.1548949060087276e-07
-8.834708677169292,0.03758630613785338,-0.0003703779815240338,-4.150485973191487e-07
-8.829707426856714,0.03760669026488278,0.00017179892890270554,-4.145676144087792e-07
-8.824706176544137,0.037605027442318556,0.00012757709074483203,-4.1404687717534374e-07
-8.819704926231557,0.03760448313149869,0.00011309775802778588,-4.134867210423211e-07
-8.814703675918981,0.03760375774814457,9.38028616072617e-05,-4.128874815346198e-07
-8.809702425606401,0.03759760072555971,-6.994976941104847e-05,-4.12249494267575e-07
-8.804701175293824,0.03760162666129508,3.711901335008705e-05,-4.115730949319188e-07
-8.799699924981246,0.037588018575668354,-0.0003248531677466082,-4.1085861928035613e-07
-8.794698674668668,0.03760003591255883,-5.1976163864819735e-06,-4.1010640311578065e-07
-8.78969742435609,0.03760274915230975,6.695500135847632e-05,-4.0931678227571234e-07
-8.78469617404351,0.03760514392618878,0.0001306336816400827,-4.0849009262129236e-07
-8.779694923730933,0.03761008974151399,0.0002621391640471038,-4.0762667002067745e-07
-8.774693673418355,0.03759968777526092,-1.4478518203075996e-05,-4.0672685033913595e-07
-8.769692423105777,0.03759664341574647,-9.545517245139468e-05,-4.0579096942348784e-07
-8.764691172793198,0.03761829827161118,0.000480351667468501,-4.0481936308975157e-07
-8.759689922480622,0.037593211466676435,-0.0001867543854520981,-4.0381236710873523e-07
-8.754688672168042,0.03760208408393013,4.92282813277789e-05,-4.027703171935813e-07
-8.749687421855464,0.037595901691445034,-0.00011520750428546667,-4.016935489877698e-07
-8.744686171542886,0.037600786519037956,1.4707707893649169e-05,-4.0058239804851627e-07
-8.739684921230308,0.037605308863363385,0.0001349668496060108,-3.994371998364966e-07
-8.734683670917729,0.037588636508214014,-0.0003084888754565779,-3.98258289701737e-07
-8.729682420605151,0.03760609810144735,0.00015594132621943313,-3.970460028695619e-07
-8.724681170292573,0.037612726906234704,0.0003321887153322628,-3.9580067442923754e-07
-8.719679919979995,0.0376089886177849,0.0002327882755857602,-3.945226393181251e-07
-8.714678669667418,0.037598180405591895,-5.464344123781717e-05,-3.932122323115364e-07
-8.709677419354838,0.037598063219775685,-5.7766992160354635e-05,-3.918697880073045e-07
-8.70467616904226,0.037611712942842546,0.00030520353537386025,-3.904956408142648e-07
-8.699674918729682,0.03760838725072912,0.00021677098714370513,-3.8909012493748714e-07
-8.694673668417105,0.03759502955861059,-0.00013847765656770095,-3.876535743671795e-07
-8.689672418104525,0.03759196601090702,-0.00021997617969940486,-3.861863228643225e-07
-8.684671167791949,0.03760345576425059,8.561378971191913e-05,-3.846887039480485e-07
-8.67966991747937,0.0375993675710156,-2.311794205220319e-05,-3.831610508827006e-07
-8.674668667166792,0.037593921437029214,-0.00016798221438531213,-3.8160369666507814e-07
-8.669667416854214,0.037604890264033755,0.00012373907889749736,-3.800169740109942e-07
-8.664666166541636,0.0376022571413613,5.3708349835396296e-05,-3.784012153430131e-07
-8.659664916229056,0.03760349303783483,8.656781293850391e-05,-3.767567527770919e-07
-8.65466366591648,0.03760279251335752,6.79307047921629e-05,-3.7508391811021203e-07
-8.6496624156039,0.03760669141857198,0.00017160413750175185,-3.733830428074314e-07
-8.644661165291323,0.03760105890476429,2.1810812640715715e-05,-3.7165445798834985e-07
-8.639659914978745,0.03759677872823379,-9.203488906836532e-05,-3.698984944161239e-07
-8.634658664666166,0.03760843960726264,0.00021806532668870726,-3.681154824828282e-07
-8.629657414353588,0.03759877215778539,-3.903114898375082e-05,-3.6630575219815563e-07
-8.624656164041012,0.03760824592340999,0.00021289899846382854,-3.644696331755255e-07
-8.619654913728432,0.037598238538529484,-5.324018285714216e-05,-3.6260745462176524e-07
-8.614653663415853,0.0376044134047622,0.00011097083601918634,-3.60719545321653e-07
-8.609652413103277,0.0375949596523982,-0.0001404692823109982,-3.588062336272388e-07
-8.604651162790697,0.037596533905211844,-9.86046366575899e-05,-3.5686784744502504e-07
-8.59964991247812,0.037607261120125156,0.00018667064066864303,-3.5490471422301926e-07
-8.594648662165541,0.037605777026217334,0.0001471982245640352,-3.52917160939158e-07
-8.589647411852964,0.037599380653880105,-2.2915148852886702e-05,-3.5090551408816405e-07
-8.584646161540384,0.03759544235345211,-0.00012767322520088054,-3.4887009966897584e-07
-8.579644911227808,0.03760714379097682,0.00018351561009401218,-3.468112431740382e-07
-8.574643660915228,0.03759176776352638,-0.00022543620170817347,-3.447292695749249e-07
-8.56964241060265,0.03759981169466678,-1.1486967147117388e-05,-3.426245033116416e-07
-8.564641160290073,0.03759777662186069,-6.562211862347345e-05,-3.4049726827979976e-07
-8.559639909977493,0.03760964649427868,0.00025002560721473777,-3.383478878184731e-07
-8.554638659664917,0.03759903964267704,-3.2048219708341597e-05,-3.361766846982643e-07
-8.54963740935234,0.03761222973461489,0.0003186901764752059,-3.339839811092248e-07
-8.54463615903976,0.0376094295922303,0.00024423031250017657,-3.317700986493004e-07
-8.539634908727182,0.0376011141910165,2.309751976251051e-05,-3.2953535831075407e-07
-8.534633658414604,0.0376026239934331,6.324026370417568e-05,-3.272800804702015e-07
-8.529632408102024,0.03760109174646207,2.2481377192670737e-05,-3.2500458487542376e-07
-8.524631157789448,0.037623277088388876,0.0006123162214636269,-3.2270919063452846e-07
-8.519629907476869,0.037590069976298615,-0.00027070477778927404,-3.2039421620300894e-07
-8.514628657164291,0.03760624897593271,0.00015959897671218026,-3.1805997937302077e-07
-8.509627406851713,0.03760687816070367,0.00017631976612700329,-3.157067972607322e-07
-8.504626156539135,0.03760280826488111,6.808180178347056e-05,-3.133349862955422e-07
-8.499624906226556,0.03760033089251655,2.186927919964332e-06,-3.109448622082991e-07
-8.49462365591398,0.03760632927849209,0.00016169421544770524,-3.085367400189519e-07
-8.4896224056014,0.03760470453363496,0.0001184790636751254,-3.061109340259052e-07
-8.484621155288822,0.037592284036459735,-0.00021187679551359917,-3.036677577948396e-07
-8.479619904976245,0.03758973742717463,-0.000279632280837383,-3.0120752414590603e-07
-8.474618654663667,0.03759851167650782,-4.6248495011433355e-05,-2.987305451438435e-07
-8.469617404351087,0.037595604759094445,-0.0001235766198092042,-2.9623713208541844e-07
-8.46461615403851,0.03760246780960539,5.894549570030494e-05,-2.9372759548939836e-07
-8.459614903725932,0.037611761667962346,0.0003060652564739891,-2.91202245084668e-07
-8.454613653413354,0.03760377174383851,9.360053795257062e-05,-2.886613897984394e-07
-8.449612403100776,0.03759985012018507,-1.0703618517141078e-05,-2.8610533774685763e-07
-8.444611152788196,0.0375841253320851,-0.00042901594559698053,-2.8353439622261694e-07
-8.439609902475619,0.03760179472755104,4.099200644902545e-05,-2.809488716834701e-07
-8.43460865216304,0.03757738942153109,-0.000608275867473404,-2.78349069743553e-07
-8.429607401850463,0.03760320966743834,7.85991391801244e-05,-2.757352951601125e-07
-8.424606151537883,0.03759336918850044,-0.0001831385855229073,-2.731078518238181e-07
-8.419604901225307,0.03758699319245619,-0.000352768245105467,-2.704670427482586e-07
-8.414603650912728,0.03760694114198117,0.0001777940833394276,-2.6781317005791707e-07
-8.40960240060015,0.037604753954690144,0.00011962215166645696,-2.651465349794003e-07
-8.404601150287572,0.03758876047540562,-0.00030578418453726386,-2.6246743782905294e-07
-8.399599899974994,0.03760886842586968,0.00022900741003012426,-2.5977617800365857e-07
-8.394598649662415,0.037589782706771754,-0.0002786118614290789,-2.5707305396933013e-07
-8.389597399349839,0.037597680306506474,-6.854557963831276e-05,-2.5435836325115406e-07
-8.38459614903726,0.037586791278381416,-0.0003582185390765408,-2.516324024226896e-07
-8.379594898724681,0.03760433833353833,0.00010850214822305526,-2.488954670965152e-07
-8.374593648412104,0.037609557098666146,0.00024726203541425296,-2.461478519135624e-07
-8.369592398099524,0.037606734160066435,0.00017218868653857966,-2.433898505312077e-07
-8.364591147786946,0.0376060717515045,0.00015456294225468792,-2.40621755616408e-07
-8.359589897474368,0.0376077983560585,0.00020046327546677234,-2.3784385883293846e-07
-8.35458864716179,0.03760459372507269,0.00011523620145320601,-2.3505645083261547e-07
-8.349587396849213,0.037598941699046366,-3.508817739415748e-05,-2.3225982124576505e-07
-8.344586146536635,0.037598528801592736,-4.6081500137018505e-05,-2.2945425866904334e-07
-8.339584896224055,0.037596900879298935,-8.939160804267987e-05,-2.266400506589856e-07
-8.33458364591148,0.037607680093348465,0.0001972604538341416,-2.2381748371970556e-07
-8.3295823955989,0.037603175516689735,7.746344270800898e-05,-2.2098684329460643e-07
-8.324581145286322,0.03759354648328749,-0.0001786507969272072,-2.181484137552305e-07
-8.319579894973744,0.037591725681226665,-0.00022709765767947587,-2.1530247839373074e-07
-8.314578644661166,0.03758876996397377,-0.00030573936711419947,-2.124493194124531e-07
-8.309577394348587,0.03761032104719892,0.0002674228452982791,-2.0958921791319536e-07
-8.30457614403601,0.037606477147384194,0.0001652024366847471,-2.067224538907103e-07
