pf_id,pd_id,pf_prop,pd_prop,pf_naive,pd_naive,pf_ed,pd_ed
0.0,0.11933333333333333,0.0,0.034,0.0,0.06066666666666667,0.414,0.448
0.0,0.116,0.0,0.034,0.0,0.06066666666666667,0.41133333333333333,0.44066666666666665
0.0,0.114,0.0,0.03133333333333333,0.0,0.059333333333333335,0.4093333333333333,0.43533333333333335
0.0,0.11266666666666666,0.0,0.03133333333333333,0.0,0.05733333333333333,0.4046666666666667,0.43
0.0,0.10933333333333334,0.0,0.030666666666666665,0.0,0.056,0.402,0.4226666666666667
0.0,0.108,0.0,0.030666666666666665,0.0,0.05466666666666667,0.398,0.4186666666666667
0.0,0.10533333333333333,0.0,0.029333333333333333,0.0,0.054,0.39266666666666666,0.4146666666666667
0.0,0.10333333333333333,0.0,0.029333333333333333,0.0,0.05266666666666667,0.3893333333333333,0.4086666666666667
0.0,0.10066666666666667,0.0,0.028666666666666667,0.0,0.050666666666666665,0.38333333333333336,0.406
0.0,0.09866666666666667,0.0,0.028666666666666667,0.0,0.05,0.37666666666666665,0.4033333333333333
0.0,0.09666666666666666,0.0,0.028666666666666667,0.0,0.04733333333333333,0.37,0.39866666666666667
0.0,0.09533333333333334,0.0,0.028666666666666667,0.0,0.04733333333333333,0.36466666666666664,0.394
0.0,0.09466666666666666,0.0,0.028,0.0,0.04666666666666667,0.35933333333333334,0.3893333333333333
0.0,0.092,0.0,0.02666666666666667,0.0,0.04666666666666667,0.354,0.38466666666666666
0.0,0.09066666666666667,0.0,0.026,0.0,0.04466666666666667,0.3486666666666667,0.37933333333333336
0.0,0.09,0.0,0.025333333333333333,0.0,0.044,0.3453333333333333,0.37533333333333335
0.0,0.08866666666666667,0.0,0.025333333333333333,0.0,0.043333333333333335,0.3413333333333333,0.37266666666666665
0.0,0.08533333333333333,0.0,0.025333333333333333,0.0,0.042,0.3353333333333333,0.36666666666666664
0.0,0.08466666666666667,0.0,0.024666666666666667,0.0,0.042,0.32866666666666666,0.3626666666666667
0.0,0.084,0.0,0.024666666666666667,0.0,0.042,0.32266666666666666,0.356
0.0,0.08133333333333333,0.0,0.024666666666666667,0.0,0.04133333333333333,0.31933333333333336,0.3486666666666667
0.0,0.08,0.0,0.024,0.0,0.04133333333333333,0.31266666666666665,0.3426666666666667
0.0,0.07933333333333334,0.0,0.024,0.0,0.04066666666666666,0.308,0.33666666666666667
0.0,0.07933333333333334,0.0,0.023333333333333334,0.0,0.04,0.30466666666666664,0.33266666666666667
0.0,0.07666666666666666,0.0,0.022,0.0,0.04,0.30133333333333334,0.328
0.0,0.076,0.0,0.020666666666666667,0.0,0.04,0.29733333333333334,0.324
0.0,0.07466666666666667,0.0,0.020666666666666667,0.0,0.04,0.29133333333333333,0.31866666666666665
0.0,0.07266666666666667,0.0,0.020666666666666667,0.0,0.03933333333333333,0.2886666666666667,0.31533333333333335
0.0,0.07133333333333333,0.0,0.020666666666666667,0.0,0.03933333333333333,0.2773333333333333,0.312
0.0,0.07066666666666667,0.0,0.02,0.0,0.038,0.27466666666666667,0.30733333333333335
0.0,0.068,0.0,0.019333333333333334,0.0,0.036,0.26666666666666666,0.302
0.0,0.06666666666666667,0.0,0.019333333333333334,0.0,0.035333333333333335,0.262,0.2926666666666667
0.0,0.06666666666666667,0.0,0.019333333333333334,0.0,0.03333333333333333,0.25733333333333336,0.28733333333333333
0.0,0.06533333333333333,0.0,0.018666666666666668,0.0,0.03266666666666666,0.25066666666666665,0.2793333333333333
0.0,0.064,0.0,0.018,0.0,0.032,0.246,0.27666666666666667
0.0,0.06333333333333334,0.0,0.018,0.0,0.03133333333333333,0.24133333333333334,0.272
0.0,0.06266666666666666,0.0,0.018,0.0,0.030666666666666665,0.234,0.26666666666666666
0.0,0.06133333333333333,0.0,0.018,0.0,0.030666666666666665,0.23066666666666666,0.26266666666666666
0.0,0.06,0.0,0.018,0.0,0.030666666666666665,0.22733333333333333,0.25533333333333336
0.0,0.058666666666666666,0.0,0.018,0.0,0.029333333333333333,0.22533333333333333,0.25
0.0,0.05733333333333333,0.0,0.017333333333333333,0.0,0.029333333333333333,0.22266666666666668,0.248
0.0,0.056666666666666664,0.0,0.016666666666666666,0.0,0.028666666666666667,0.21866666666666668,0.246
0.0,0.056,0.0,0.016666666666666666,0.0,0.028666666666666667,0.21533333333333332,0.24
0.0,0.056,0.0,0.016666666666666666,0.0,0.028,0.21266666666666667,0.23333333333333334
0.0,0.05466666666666667,0.0,0.015333333333333332,0.0,0.028,0.20866666666666667,0.228
0.0,0.05466666666666667,0.0,0.015333333333333332,0.0,0.028,0.20466666666666666,0.22666666666666666
0.0,0.05266666666666667,0.0,0.015333333333333332,0.0,0.027333333333333334,0.202,0.224
0.0,0.05266666666666667,0.0,0.015333333333333332,0.0,0.027333333333333334,0.19866666666666666,0.22
0.0,0.05266666666666667,0.0,0.015333333333333332,0.0,0.02666666666666667,0.19266666666666668,0.216
0.0,0.052,0.0,0.015333333333333332,0.0,0.02666666666666667,0.19,0.21333333333333335
0.0,0.051333333333333335,0.0,0.015333333333333332,0.0,0.02666666666666667,0.188,0.20866666666666667
0.0,0.05,0.0,0.015333333333333332,0.0,0.026,0.18533333333333332,0.204
0.0,0.05,0.0,0.015333333333333332,0.0,0.025333333333333333,0.182,0.20066666666666666
0.0,0.05,0.0,0.014666666666666666,0.0,0.024,0.17666666666666667,0.196
0.0,0.048666666666666664,0.0,0.014,0.0,0.023333333333333334,0.172,0.192
0.0,0.04733333333333333,0.0,0.014,0.0,0.023333333333333334,0.16933333333333334,0.188
0.0,0.04733333333333333,0.0,0.014,0.0,0.023333333333333334,0.16466666666666666,0.18466666666666667
0.0,0.04666666666666667,0.0,0.014,0.0,0.023333333333333334,0.15933333333333333,0.18
0.0,0.046,0.0,0.014,0.0,0.023333333333333334,0.156,0.17666666666666667
0.0,0.044,0.0,0.013333333333333334,0.0,0.023333333333333334,0.15133333333333332,0.17533333333333334
0.0,0.042666666666666665,0.0,0.013333333333333334,0.0,0.023333333333333334,0.148,0.172
0.0,0.042666666666666665,0.0,0.012666666666666666,0.0,0.023333333333333334,0.14666666666666667,0.17066666666666666
0.0,0.042666666666666665,0.0,0.012666666666666666,0.0,0.02266666666666667,0.14466666666666667,0.16533333333333333
0.0,0.042666666666666665,0.0,0.012,0.0,0.02266666666666667,0.14266666666666666,0.164
0.0,0.04133333333333333,0.0,0.012,0.0,0.02266666666666667,0.14,0.15933333333333333
0.0,0.04,0.0,0.012,0.0,0.022,0.13733333333333334,0.15333333333333332
0.0,0.04,0.0,0.012,0.0,0.022,0.12933333333333333,0.15
0.0,0.03933333333333333,0.0,0.012,0.0,0.022,0.12866666666666668,0.146
0.0,0.03933333333333333,0.0,0.010666666666666666,0.0,0.021333333333333333,0.12733333333333333,0.14466666666666667
0.0,0.038,0.0,0.010666666666666666,0.0,0.021333333333333333,0.126,0.14333333333333334
0.0,0.037333333333333336,0.0,0.010666666666666666,0.0,0.02,0.12466666666666666,0.14
0.0,0.035333333333333335,0.0,0.01,0.0,0.018666666666666668,0.122,0.13733333333333334
0.0,0.035333333333333335,0.0,0.009333333333333334,0.0,0.018,0.118,0.134
0.0,0.035333333333333335,0.0,0.008666666666666666,0.0,0.018,0.116,0.132
0.0,0.034,0.0,0.008666666666666666,0.0,0.016666666666666666,0.112,0.13133333333333333
0.0,0.03333333333333333,0.0,0.008,0.0,0.016666666666666666,0.10933333333333334,0.12733333333333333
0.0,0.03333333333333333,0.0,0.008,0.0,0.016,0.10466666666666667,0.12333333333333334
0.0,0.03266666666666666,0.0,0.008,0.0,0.015333333333333332,0.10266666666666667,0.12133333333333333
0.0,0.032,0.0,0.008,0.0,0.014666666666666666,0.10266666666666667,0.116
0.0,0.032,0.0,0.007333333333333333,0.0,0.014666666666666666,0.10066666666666667,0.114
0.0,0.032,0.0,0.007333333333333333,0.0,0.014,0.09733333333333333,0.11266666666666666
0.0,0.030666666666666665,0.0,0.007333333333333333,0.0,0.013333333333333334,0.094,0.11066666666666666
0.0,0.03,0.0,0.007333333333333333,0.0,0.013333333333333334,0.092,0.10866666666666666
0.0,0.028666666666666667,0.0,0.007333333333333333,0.0,0.012666666666666666,0.09066666666666667,0.10666666666666667
0.0,0.028,0.0,0.006666666666666667,0.0,0.012666666666666666,0.09,0.10266666666666667
0.0,0.028,0.0,0.006666666666666667,0.0,0.012,0.08733333333333333,0.10066666666666667
0.0,0.02666666666666667,0.0,0.006666666666666667,0.0,0.012,0.08666666666666667,0.10066666666666667
0.0,0.02666666666666667,0.0,0.006666666666666667,0.0,0.011333333333333334,0.08533333333333333,0.09533333333333334
0.0,0.025333333333333333,0.0,0.006666666666666667,0.0,0.011333333333333334,0.08266666666666667,0.09333333333333334
0.0,0.024666666666666667,0.0,0.006,0.0,0.010666666666666666,0.08066666666666666,0.09133333333333334
0.0,0.024666666666666667,0.0,0.006,0.0,0.010666666666666666,0.07733333333333334,0.08933333333333333
0.0,0.024666666666666667,0.0,0.006,0.0,0.010666666666666666,0.07733333333333334,0.088
0.0,0.024666666666666667,0.0,0.006,0.0,0.010666666666666666,0.074,0.086
0.0,0.024,0.0,0.006,0.0,0.009333333333333334,0.072,0.084
0.0,0.024,0.0,0.006,0.0,0.009333333333333334,0.07133333333333333,0.08133333333333333
0.0,0.023333333333333334,0.0,0.005333333333333333,0.0,0.008666666666666666,0.07066666666666667,0.07866666666666666
0.0,0.02266666666666667,0.0,0.005333333333333333,0.0,0.008,0.06866666666666667,0.07733333333333334
0.0,0.02266666666666667,0.0,0.005333333333333333,0.0,0.008,0.068,0.07666666666666666
0.0,0.022,0.0,0.005333333333333333,0.0,0.008,0.06733333333333333,0.07666666666666666
0.0,0.021333333333333333,0.0,0.005333333333333333,0.0,0.006666666666666667,0.06666666666666667,0.074
0.0,0.020666666666666667,0.0,0.005333333333333333,0.0,0.006666666666666667,0.06666666666666667,0.07133333333333333
0.0,0.020666666666666667,0.0,0.005333333333333333,0.0,0.006,0.06466666666666666,0.07066666666666667
0.0,0.019333333333333334,0.0,0.005333333333333333,0.0,0.006,0.06133333333333333,0.07
0.0,0.018666666666666668,0.0,0.005333333333333333,0.0,0.006,0.058,0.068
0.0,0.018,0.0,0.005333333333333333,0.0,0.006,0.05466666666666667,0.06733333333333333
0.0,0.017333333333333333,0.0,0.005333333333333333,0.0,0.006,0.054,0.06666666666666667
0.0,0.016666666666666666,0.0,0.005333333333333333,0.0,0.006,0.05333333333333334,0.064
0.0,0.016666666666666666,0.0,0.005333333333333333,0.0,0.006,0.05266666666666667,0.062
0.0,0.016666666666666666,0.0,0.005333333333333333,0.0,0.006,0.051333333333333335,0.06133333333333333
0.0,0.016666666666666666,0.0,0.005333333333333333,0.0,0.006,0.05,0.05733333333333333
0.0,0.015333333333333332,0.0,0.005333333333333333,0.0,0.006,0.04666666666666667,0.056666666666666664
0.0,0.015333333333333332,0.0,0.005333333333333333,0.0,0.006,0.04533333333333334,0.056
0.0,0.015333333333333332,0.0,0.005333333333333333,0.0,0.006,0.042666666666666665,0.05533333333333333
0.0,0.015333333333333332,0.0,0.004666666666666667,0.0,0.006,0.04133333333333333,0.054
0.0,0.014666666666666666,0.0,0.004666666666666667,0.0,0.006,0.03933333333333333,0.05266666666666667
0.0,0.014666666666666666,0.0,0.004666666666666667,0.0,0.006,0.03933333333333333,0.050666666666666665
0.0,0.014666666666666666,0.0,0.004,0.0,0.006,0.03866666666666667,0.048666666666666664
0.0,0.014,0.0,0.0033333333333333335,0.0,0.006,0.037333333333333336,0.04733333333333333
0.0,0.012,0.0,0.0033333333333333335,0.0,0.006,0.03666666666666667,0.04533333333333334
0.0,0.01,0.0,0.0033333333333333335,0.0,0.006,0.034666666666666665,0.043333333333333335
0.0,0.01,0.0,0.0033333333333333335,0.0,0.005333333333333333,0.03333333333333333,0.042666666666666665
0.0,0.009333333333333334,0.0,0.0033333333333333335,0.0,0.005333333333333333,0.03133333333333333,0.04066666666666666
0.0,0.008666666666666666,0.0,0.0033333333333333335,0.0,0.005333333333333333,0.03133333333333333,0.037333333333333336
0.0,0.008666666666666666,0.0,0.0033333333333333335,0.0,0.005333333333333333,0.030666666666666665,0.036
0.0,0.008666666666666666,0.0,0.0033333333333333335,0.0,0.005333333333333333,0.029333333333333333,0.036
0.0,0.008666666666666666,0.0,0.0033333333333333335,0.0,0.005333333333333333,0.029333333333333333,0.03266666666666666
0.0,0.008,0.0,0.0033333333333333335,0.0,0.005333333333333333,0.029333333333333333,0.032
0.0,0.008,0.0,0.0033333333333333335,0.0,0.005333333333333333,0.029333333333333333,0.03133333333333333
0.0,0.008,0.0,0.0033333333333333335,0.0,0.005333333333333333,0.028,0.030666666666666665
0.0,0.008,0.0,0.0033333333333333335,0.0,0.004666666666666667,0.025333333333333333,0.03
0.0,0.008,0.0,0.0033333333333333335,0.0,0.004666666666666667,0.024666666666666667,0.029333333333333333
0.0,0.008,0.0,0.0026666666666666666,0.0,0.004666666666666667,0.024666666666666667,0.028
0.0,0.007333333333333333,0.0,0.0026666666666666666,0.0,0.004666666666666667,0.024666666666666667,0.028
0.0,0.007333333333333333,0.0,0.0026666666666666666,0.0,0.004666666666666667,0.024,0.02666666666666667
0.0,0.007333333333333333,0.0,0.0026666666666666666,0.0,0.004666666666666667,0.024,0.02666666666666667
0.0,0.007333333333333333,0.0,0.0026666666666666666,0.0,0.004666666666666667,0.02266666666666667,0.026
0.0,0.007333333333333333,0.0,0.0026666666666666666,0.0,0.004666666666666667,0.022,0.026
0.0,0.006666666666666667,0.0,0.0026666666666666666,0.0,0.004666666666666667,0.021333333333333333,0.026
0.0,0.006666666666666667,0.0,0.0026666666666666666,0.0,0.004666666666666667,0.020666666666666667,0.025333333333333333
0.0,0.006666666666666667,0.0,0.0026666666666666666,0.0,0.004666666666666667,0.019333333333333334,0.024666666666666667
0.0,0.006666666666666667,0.0,0.002,0.0,0.004666666666666667,0.019333333333333334,0.024666666666666667
0.0,0.006,0.0,0.002,0.0,0.004666666666666667,0.018666666666666668,0.024
0.0,0.006,0.0,0.002,0.0,0.004666666666666667,0.018666666666666668,0.023333333333333334
0.0,0.006,0.0,0.002,0.0,0.004666666666666667,0.018,0.02266666666666667
0.0,0.006,0.0,0.002,0.0,0.004666666666666667,0.016666666666666666,0.022
0.0,0.005333333333333333,0.0,0.002,0.0,0.004666666666666667,0.016666666666666666,0.022
0.0,0.004666666666666667,0.0,0.002,0.0,0.004666666666666667,0.016666666666666666,0.021333333333333333
0.0,0.004666666666666667,0.0,0.002,0.0,0.004666666666666667,0.016,0.020666666666666667
0.0,0.004666666666666667,0.0,0.002,0.0,0.004666666666666667,0.016,0.019333333333333334
0.0,0.004666666666666667,0.0,0.002,0.0,0.004666666666666667,0.015333333333333332,0.018666666666666668
0.0,0.004666666666666667,0.0,0.002,0.0,0.004666666666666667,0.015333333333333332,0.018666666666666668
0.0,0.004666666666666667,0.0,0.002,0.0,0.004666666666666667,0.014,0.018666666666666668
0.0,0.004,0.0,0.0013333333333333333,0.0,0.004666666666666667,0.014,0.016666666666666666
0.0,0.004,0.0,0.0013333333333333333,0.0,0.004666666666666667,0.013333333333333334,0.016
0.0,0.004,0.0,0.0013333333333333333,0.0,0.004666666666666667,0.012,0.016
0.0,0.004,0.0,0.0013333333333333333,0.0,0.004666666666666667,0.011333333333333334,0.015333333333333332
0.0,0.004,0.0,0.0013333333333333333,0.0,0.004666666666666667,0.010666666666666666,0.014
0.0,0.0033333333333333335,0.0,0.0013333333333333333,0.0,0.004666666666666667,0.009333333333333334,0.013333333333333334
0.0,0.0033333333333333335,0.0,0.0013333333333333333,0.0,0.004666666666666667,0.009333333333333334,0.012666666666666666
0.0,0.0033333333333333335,0.0,0.0013333333333333333,0.0,0.004666666666666667,0.009333333333333334,0.011333333333333334
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.004666666666666667,0.008666666666666666,0.011333333333333334
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.004,0.008666666666666666,0.011333333333333334
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0033333333333333335,0.008,0.011333333333333334
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0033333333333333335,0.008,0.011333333333333334
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0033333333333333335,0.008,0.011333333333333334
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0033333333333333335,0.008,0.010666666666666666
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0026666666666666666,0.008,0.01
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0026666666666666666,0.007333333333333333,0.01
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0026666666666666666,0.006666666666666667,0.01
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0026666666666666666,0.006,0.008666666666666666
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0026666666666666666,0.006,0.008
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0026666666666666666,0.006,0.008
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0026666666666666666,0.006,0.008
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.002,0.005333333333333333,0.008
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.002,0.005333333333333333,0.007333333333333333
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.002,0.004666666666666667,0.006666666666666667
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.002,0.004666666666666667,0.006
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.002,0.004,0.006
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.002,0.0033333333333333335,0.005333333333333333
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.002,0.0033333333333333335,0.004666666666666667
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.0033333333333333335,0.004666666666666667
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.0033333333333333335,0.004666666666666667
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.0033333333333333335,0.004666666666666667
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.0033333333333333335,0.004
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.0033333333333333335,0.004
0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.0033333333333333335,0.004
0.0,0.002,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.0033333333333333335,0.004
0.0,0.002,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.0033333333333333335,0.004
0.0,0.002,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0033333333333333335,0.004
0.0,0.002,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0033333333333333335,0.004
0.0,0.002,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0033333333333333335,0.004
0.0,0.002,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0033333333333333335,0.004
0.0,0.002,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0033333333333333335,0.0033333333333333335
0.0,0.002,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0033333333333333335,0.0033333333333333335
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0033333333333333335,0.0033333333333333335
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0033333333333333335,0.0033333333333333335
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0026666666666666666,0.0033333333333333335
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0026666666666666666,0.0033333333333333335
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0026666666666666666,0.0033333333333333335
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.002,0.0026666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.002,0.0026666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.002,0.0026666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.002,0.0026666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.002,0.0026666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.002,0.0026666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0013333333333333333,0.002
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0013333333333333333,0.002
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0006666666666666666,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0006666666666666666,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0006666666666666666,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0006666666666666666,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0006666666666666666,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0006666666666666666,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0006666666666666666,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0006666666666666666,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0006666666666666666,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0006666666666666666,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0013333333333333333,0.0006666666666666666,0.0013333333333333333
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666
0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666
0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666
0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666
0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666
0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
